key,family,relL2_spectrum_fno48_floor6_smooth1_qc,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_alpha_spectrum_fno48_floor6_smooth1_qc,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_mhi100,patR2_spectrum_fno48_floor6_smooth1_qc,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_mhi100,crf_spectrum_fno48_floor6_smooth1_qc,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_mhi100,winner
run16_sparc_1410,sparc_1410,0.478886,0.520631,0.734073,0.464100,0.474283,0.670982,0.925489,0.932270,0.922932,0.776762,0.577858,0.485227,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1421,sparc_1421,1.421328,1.385003,1.726659,0.747253,0.658028,0.873924,0.906872,0.921745,0.895373,0.586709,0.789501,0.718593,spectrum_fno48_floor6_smooth1_qc_peak4
run16_sparc_1424,sparc_1424,0.865940,1.036817,1.271302,0.786099,0.770884,0.907333,0.945779,0.949481,0.951059,0.633018,0.846787,0.719010,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1426,sparc_1426,0.747886,1.045830,1.028680,0.725855,0.682590,0.747353,0.942101,0.944162,0.941190,0.528340,0.729866,0.657660,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1427,sparc_1427,0.837891,0.824961,0.924452,0.834604,0.771733,0.796008,0.807337,0.718278,0.756117,0.515096,0.825405,0.962449,spectrum_fno48_floor6_smooth1_qc_peak4
run16_sparc_1428,sparc_1428,0.948198,1.056841,0.990354,0.776144,0.781115,0.777822,0.880819,0.844106,0.899597,0.741472,0.866638,0.839383,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1429,sparc_1429,0.998798,1.259299,1.541786,0.737297,0.820227,0.906917,0.839946,0.902766,0.874154,0.870183,0.927290,0.875651,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1504,sparc_1504,0.941089,0.898363,0.976111,0.755840,0.683262,0.816885,0.939844,0.945502,0.945960,0.690860,0.678768,0.778897,spectrum_fno48_floor6_smooth1_qc_peak4
run16_sparc_1512,sparc_1512,0.531985,0.567621,0.686592,0.526035,0.522927,0.686454,0.900828,0.916881,0.895857,0.759682,0.639540,0.577789,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1519,sparc_1519,0.654606,0.515267,0.852750,0.583093,0.502292,0.849979,0.905602,0.929694,0.916471,0.716724,0.797148,0.803934,spectrum_fno48_floor6_smooth1_qc_peak4
run16_sparc_1524,sparc_1524,1.217473,1.129204,1.269186,0.732570,0.658774,0.870770,0.881934,0.894956,0.900412,0.806604,0.727566,0.808831,spectrum_fno48_floor6_smooth1_qc_peak4
run16_sparc_1525,sparc_1525,0.922405,0.900534,0.809528,0.768968,0.723339,0.795135,0.954001,0.952294,0.951036,0.534161,0.654297,0.507046,spectrum_fno48_floor6_smooth1_qc_mhi100
run16_sparc_1529,sparc_1529,1.117417,1.127833,0.991369,0.760755,0.773521,0.717250,0.575408,0.587025,0.750376,0.980418,0.979704,0.980649,spectrum_fno48_floor6_smooth1_qc_mhi100
run17_sparc_1356,sparc_1356,0.654386,0.655631,0.765477,0.614220,0.580127,0.681598,0.917859,0.923742,0.943741,0.534933,0.745960,0.564856,spectrum_fno48_floor6_smooth1_qc
run17_sparc_1361,sparc_1361,0.514011,0.564295,0.676278,0.486131,0.507183,0.603865,0.901578,0.899908,0.925710,0.429442,0.882664,0.774584,spectrum_fno48_floor6_smooth1_qc
run17_sparc_1365,sparc_1365,0.499784,0.552609,0.631961,0.493489,0.521641,0.596160,0.898779,0.899821,0.919821,0.704224,0.923241,0.837003,spectrum_fno48_floor6_smooth1_qc
run17_sparc_1403,sparc_1403,0.795859,0.793326,0.793648,0.753255,0.754125,0.785320,0.896300,0.915653,0.919922,0.795887,0.750723,0.675976,spectrum_fno48_floor6_smooth1_qc_peak4
run17_sparc_1412,sparc_1412,0.609014,0.650375,0.701622,0.560566,0.588399,0.655119,0.932730,0.930042,0.953775,0.698009,0.727198,0.838363,spectrum_fno48_floor6_smooth1_qc
run17_sparc_1414,sparc_1414,0.594230,0.633487,0.676051,0.558679,0.583176,0.633996,0.930639,0.931710,0.949887,0.655671,0.861021,0.765969,spectrum_fno48_floor6_smooth1_qc
run17_sparc_1418,sparc_1418,0.580528,0.565598,0.749040,0.559330,0.539125,0.651472,0.922780,0.923859,0.943515,0.697138,0.834597,0.763428,spectrum_fno48_floor6_smooth1_qc_peak4
run17_sparc_1420,sparc_1420,0.541243,0.555069,0.747683,0.519253,0.518313,0.680631,0.919689,0.919120,0.940920,0.669663,0.774755,0.738916,spectrum_fno48_floor6_smooth1_qc
run17_sparc_1428,sparc_1428,0.824115,0.781939,0.837409,0.787701,0.739996,0.790725,0.879701,0.884318,0.924444,0.928372,0.854247,0.841228,spectrum_fno48_floor6_smooth1_qc_peak4
run17_sparc_1500,sparc_1500,0.460136,0.482153,0.535936,0.400871,0.449787,0.521705,0.994126,0.993962,0.993698,0.594118,0.672224,0.616989,spectrum_fno48_floor6_smooth1_qc
run17_sparc_1501,sparc_1501,0.714725,0.777194,0.709983,0.696631,0.756056,0.660675,0.842792,0.859425,0.941799,0.961006,0.977258,0.849730,spectrum_fno48_floor6_smooth1_qc_mhi100
run17_sparc_1508,sparc_1508,1.254624,1.634607,1.613190,0.890137,0.921767,0.942680,0.844698,0.865083,0.651594,0.842415,0.856033,0.957401,spectrum_fno48_floor6_smooth1_qc
run17_sparc_1512,sparc_1512,0.672469,0.646253,0.727655,0.600890,0.575339,0.643076,0.933049,0.936496,0.958206,0.574279,0.801117,0.642227,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1303,sparc_1303,0.756464,0.636086,0.887436,0.696903,0.632194,0.797117,0.921046,0.924996,0.929201,0.412291,0.652690,0.839706,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1305,sparc_1305,0.860666,0.862386,1.199387,0.745877,0.778082,0.922049,0.930741,0.928815,0.942827,0.832506,0.885983,0.826127,spectrum_fno48_floor6_smooth1_qc
run18_sparc_1311,sparc_1311,0.707093,0.651359,0.855258,0.694530,0.640356,0.850621,0.927519,0.930133,0.940674,0.715316,0.733738,0.541922,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1319,sparc_1319,0.764960,0.676507,0.861791,0.748585,0.672612,0.835126,0.936437,0.938962,0.950639,0.842346,0.873612,0.651536,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1354,sparc_1354,0.723284,0.644069,0.900556,0.723016,0.642805,0.879585,0.926285,0.922952,0.931299,0.729899,0.833995,0.829274,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1359,sparc_1359,0.737738,0.701995,0.937851,0.735386,0.698877,0.895256,0.937647,0.934542,0.946076,0.755269,0.814242,0.752644,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1361,sparc_1361,0.733845,0.685024,0.931345,0.726902,0.682055,0.879705,0.933563,0.929639,0.942706,0.727079,0.794402,0.762543,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1401,sparc_1401,0.762001,0.730257,0.774444,0.681415,0.646543,0.756008,0.956325,0.957755,0.965137,0.901879,0.879231,0.627534,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1413,sparc_1413,0.690308,0.625366,0.786370,0.664906,0.601665,0.784095,0.938632,0.940614,0.945541,0.650682,0.755600,0.598712,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1419,sparc_1419,0.699764,0.662684,0.827666,0.699055,0.660766,0.827640,0.935009,0.932260,0.937301,0.663786,0.746898,0.617345,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1421,sparc_1421,0.703666,0.652909,0.806063,0.701870,0.648064,0.805556,0.941269,0.940822,0.941003,0.600289,0.761094,0.687076,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1425,sparc_1425,0.714859,0.715210,0.947576,0.703004,0.692557,0.884857,0.924336,0.928747,0.934565,0.589979,0.657929,0.905591,spectrum_fno48_floor6_smooth1_qc
run18_sparc_1426,sparc_1426,0.706708,0.720347,0.959449,0.667306,0.701495,0.871442,0.923573,0.925162,0.938161,0.717098,0.806983,0.879245,spectrum_fno48_floor6_smooth1_qc
run18_sparc_1428,sparc_1428,0.888583,0.780984,1.094440,0.845530,0.777575,0.946325,0.886773,0.880872,0.914046,0.932115,0.949407,0.946958,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1440,sparc_1440,0.978820,1.023299,1.209259,0.793794,0.822641,0.915732,0.930724,0.932088,0.941240,0.810964,0.899543,0.823345,spectrum_fno48_floor6_smooth1_qc
run18_sparc_1441,sparc_1441,0.971920,1.029775,1.198357,0.796006,0.822384,0.917787,0.930514,0.931974,0.941161,0.825775,0.899979,0.819614,spectrum_fno48_floor6_smooth1_qc
run18_sparc_1522,sparc_1522,0.724071,0.639817,0.809410,0.724019,0.637818,0.809048,0.926826,0.927951,0.926379,0.598842,0.699777,0.668583,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1530,sparc_1530,0.851492,0.968114,1.168000,0.711857,0.737642,0.869794,0.902883,0.894953,0.812431,0.910877,0.926179,0.790779,spectrum_fno48_floor6_smooth1_qc
run19_sparc_1305,sparc_1305,1.157878,0.956653,1.391041,0.871261,0.743362,0.891702,0.897042,0.891589,0.923958,0.590773,0.659571,0.864142,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1306,sparc_1306,1.664331,1.170554,1.551401,0.891143,0.905638,0.953998,0.832590,0.872170,0.883634,0.788006,0.914307,0.923843,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1315,sparc_1315,0.680009,0.544769,0.749398,0.588283,0.512789,0.645941,0.926249,0.928409,0.952703,0.622672,0.665742,0.388741,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1317,sparc_1317,0.627382,0.547086,0.646919,0.625348,0.546917,0.643260,0.926869,0.928350,0.953674,0.587432,0.636797,0.493797,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1319,sparc_1319,0.653449,0.553245,0.684171,0.622214,0.540923,0.660568,0.922329,0.924516,0.951183,0.739153,0.761883,0.673622,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1352,sparc_1352,0.707067,0.534628,0.789294,0.621546,0.516852,0.696267,0.916334,0.919911,0.943516,0.846889,0.690079,0.743625,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1360,sparc_1360,0.549248,0.535155,0.719256,0.541842,0.521605,0.642761,0.913094,0.911954,0.934450,0.703119,0.887777,0.893280,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1364,sparc_1364,0.707894,0.612515,0.843885,0.677849,0.603338,0.714067,0.879895,0.889718,0.913206,0.884021,0.885920,0.900557,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1406,sparc_1406,1.218069,0.891070,1.551248,0.901766,0.762138,0.938994,0.909521,0.923567,0.930806,0.585863,0.591414,0.801137,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1416,sparc_1416,0.569159,0.629439,0.743290,0.536338,0.560562,0.667604,0.924357,0.926319,0.943527,0.422787,0.626462,0.609251,spectrum_fno48_floor6_smooth1_qc
run19_sparc_1417,sparc_1417,0.521892,0.597696,0.728548,0.511255,0.565113,0.670841,0.920944,0.922288,0.939956,0.419419,0.723439,0.652072,spectrum_fno48_floor6_smooth1_qc
run19_sparc_1428,sparc_1428,0.819077,0.743874,0.837473,0.755515,0.706638,0.795626,0.883670,0.900915,0.908796,0.951005,0.870475,0.897988,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1440,sparc_1440,1.204565,0.892386,1.489647,0.889301,0.749523,0.930715,0.915212,0.897549,0.953886,0.477162,0.694497,0.696713,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1503,sparc_1503,1.538466,1.167190,1.612949,0.768455,0.786042,0.857530,0.910586,0.921151,0.880710,0.873760,0.736353,0.846550,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1505,sparc_1505,0.855568,0.763050,1.058476,0.802539,0.726968,0.872144,0.848590,0.869009,0.908814,0.867340,0.908451,0.949690,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1511,sparc_1511,0.616814,0.534092,0.705500,0.594377,0.532487,0.682049,0.934097,0.936148,0.958902,0.702743,0.636808,0.725745,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1514,sparc_1514,0.586122,0.542292,0.767992,0.551406,0.535671,0.664501,0.929185,0.931073,0.947549,0.593757,0.571976,0.574526,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1517,sparc_1517,0.525662,0.610397,0.719448,0.509320,0.558782,0.678826,0.928168,0.927178,0.949731,0.490093,0.861561,0.811400,spectrum_fno48_floor6_smooth1_qc
run19_sparc_1522,sparc_1522,0.683747,0.662247,0.815638,0.658753,0.633275,0.737878,0.926918,0.930248,0.943379,0.744563,0.833030,0.840428,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1530,sparc_1530,0.505878,0.484114,0.722402,0.461810,0.466716,0.719004,0.902336,0.896457,0.809123,0.993731,0.995142,0.996103,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1300,sparc_1300,0.331433,0.429005,0.344469,0.283684,0.345733,0.343241,0.996920,0.995935,0.997534,0.685093,0.574283,0.819434,spectrum_fno48_floor6_smooth1_qc
run1_sparc_1303,sparc_1303,0.591236,0.561462,0.655588,0.588480,0.561177,0.655583,0.929247,0.924064,0.947436,0.613514,0.801846,0.718108,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1308,sparc_1308,1.010548,0.704324,1.144289,0.811363,0.664347,0.874569,0.678638,0.817039,0.757097,0.976225,0.959942,0.964014,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1310,sparc_1310,0.653625,0.550829,0.625957,0.634474,0.546704,0.617444,0.931101,0.924383,0.957343,0.593088,0.788491,0.657222,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1313,sparc_1313,0.588630,0.532411,0.659278,0.570064,0.518153,0.614265,0.933398,0.931157,0.956448,0.594954,0.816966,0.802719,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1315,sparc_1315,0.616351,0.524923,0.648827,0.593750,0.517725,0.620460,0.931642,0.931381,0.953877,0.672275,0.776252,0.653831,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1318,sparc_1318,0.611208,0.550603,0.703016,0.569659,0.520847,0.629840,0.940890,0.938634,0.966131,0.716761,0.846640,0.622441,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1349,sparc_1349,0.607629,0.594851,0.649800,0.596924,0.579318,0.622354,0.920949,0.923415,0.950653,0.784961,0.912410,0.669100,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1350,sparc_1350,0.588630,0.532411,0.659278,0.570064,0.518153,0.614265,0.933398,0.931157,0.956448,0.594954,0.816966,0.802719,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1353,sparc_1353,0.645237,0.651563,0.712793,0.596906,0.597103,0.612708,0.914773,0.915832,0.948382,0.789460,0.918177,0.695736,spectrum_fno48_floor6_smooth1_qc
run1_sparc_1359,sparc_1359,0.642420,0.599155,0.689377,0.610316,0.585628,0.643881,0.914860,0.916736,0.923437,0.663699,0.840841,0.699708,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1361,sparc_1361,0.629354,0.585629,0.712322,0.586354,0.566498,0.652557,0.926798,0.924209,0.940088,0.519750,0.729369,0.734371,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1363,sparc_1363,0.751717,0.743822,0.671292,0.712798,0.706981,0.656719,0.917339,0.915926,0.934871,0.872001,0.907512,0.812826,spectrum_fno48_floor6_smooth1_qc_mhi100
run1_sparc_1365,sparc_1365,0.650966,0.619999,0.665329,0.628783,0.610751,0.641374,0.924896,0.927633,0.944401,0.704082,0.830460,0.643026,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1400,sparc_1400,0.409859,0.426875,0.457689,0.332197,0.369284,0.413562,0.996073,0.994406,0.996606,0.590335,0.778763,0.756008,spectrum_fno48_floor6_smooth1_qc
run1_sparc_1401,sparc_1401,0.949029,1.015739,0.661771,0.878904,0.895587,0.618719,0.843672,0.824943,0.920915,0.975387,0.984653,0.725453,spectrum_fno48_floor6_smooth1_qc_mhi100
run1_sparc_1403,sparc_1403,0.589527,0.553745,0.686211,0.587890,0.551212,0.683608,0.936058,0.934070,0.962827,0.566910,0.719735,0.711237,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1411,sparc_1411,0.616225,0.576298,0.642884,0.607277,0.565799,0.636455,0.924444,0.925077,0.947500,0.623514,0.895368,0.797736,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1414,sparc_1414,0.649486,0.604112,0.693351,0.617019,0.590333,0.623725,0.935812,0.933878,0.958121,0.606040,0.831560,0.821744,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1422,sparc_1422,0.831514,0.728913,0.727097,0.779907,0.707271,0.717513,0.912727,0.914488,0.938754,0.912567,0.872564,0.829215,spectrum_fno48_floor6_smooth1_qc_mhi100
run1_sparc_1423,sparc_1423,0.724546,0.712288,0.812092,0.705743,0.687188,0.791661,0.894843,0.884980,0.929266,0.698890,0.792584,0.836133,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1507,sparc_1507,0.599155,0.559860,0.713228,0.596861,0.559492,0.713085,0.924539,0.921240,0.947060,0.811730,0.852602,0.934460,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1511,sparc_1511,0.670851,0.612789,0.714272,0.642654,0.590952,0.656840,0.920938,0.918086,0.941784,0.610342,0.840838,0.774097,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1519,sparc_1519,0.545208,0.539927,0.728762,0.544969,0.539919,0.660334,0.906004,0.909434,0.934152,0.850189,0.748777,0.939840,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1523,sparc_1523,0.966191,0.887050,0.975686,0.840479,0.843489,0.864572,0.795290,0.767740,0.849569,0.897247,0.805686,0.911863,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1524,sparc_1524,1.012714,0.987003,1.101818,0.816944,0.816901,0.837889,0.870108,0.858860,0.895600,0.912897,0.866388,0.957284,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1526,sparc_1526,0.714339,0.699236,0.790600,0.703966,0.698518,0.776581,0.883501,0.868751,0.917549,0.820887,0.941031,0.802370,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1527,sparc_1527,0.591948,0.574234,0.690721,0.579986,0.567404,0.688962,0.914872,0.925545,0.933047,0.628957,0.834637,0.854009,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1302,sparc_1302,0.734892,0.714250,0.722135,0.695492,0.630281,0.676228,0.880245,0.910286,0.931170,0.941028,0.939536,0.931720,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1304,sparc_1304,0.713449,0.713749,0.755982,0.650984,0.606011,0.677112,0.913043,0.918407,0.946635,0.783717,0.906123,0.820127,spectrum_fno48_floor6_smooth1_qc
run20_sparc_1311,sparc_1311,0.624962,0.632968,0.716860,0.622480,0.629437,0.673914,0.925044,0.926903,0.948633,0.657418,0.651940,0.672193,spectrum_fno48_floor6_smooth1_qc
run20_sparc_1315,sparc_1315,0.666611,0.638570,0.667833,0.627829,0.591797,0.635084,0.924326,0.926983,0.948403,0.721962,0.846138,0.636484,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1317,sparc_1317,0.586930,0.586552,0.658211,0.566888,0.569600,0.624346,0.929338,0.931148,0.949350,0.596984,0.853381,0.576615,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1319,sparc_1319,0.584276,0.600687,0.661900,0.577100,0.585150,0.631784,0.924919,0.927066,0.952130,0.694261,0.876693,0.678280,spectrum_fno48_floor6_smooth1_qc
run20_sparc_1403,sparc_1403,0.610298,0.591039,0.678468,0.610049,0.582439,0.676108,0.929806,0.931690,0.955693,0.781997,0.899892,0.752171,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1405,sparc_1405,0.730011,0.614894,0.722200,0.722677,0.583493,0.696503,0.857151,0.877994,0.912878,0.880860,0.884957,0.623221,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1408,sparc_1408,0.653126,0.646234,0.743416,0.652995,0.642189,0.740524,0.909818,0.910593,0.939204,0.734274,0.901981,0.887581,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1411,sparc_1411,0.608372,0.617501,0.660301,0.595774,0.613791,0.650479,0.926321,0.926892,0.951115,0.529652,0.753434,0.707492,spectrum_fno48_floor6_smooth1_qc
run20_sparc_1412,sparc_1412,0.621467,0.616870,0.698952,0.607403,0.602166,0.653290,0.933455,0.929535,0.957243,0.613204,0.817145,0.714052,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1419,sparc_1419,0.600844,0.639876,0.708590,0.573524,0.569001,0.645733,0.901848,0.901699,0.929849,0.811832,0.919455,0.897937,spectrum_fno48_floor6_smooth1_qc
run20_sparc_1421,sparc_1421,0.612020,0.610868,0.738840,0.595555,0.597956,0.679182,0.920953,0.918197,0.946445,0.871100,0.834371,0.855602,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1502,sparc_1502,0.607765,0.587400,0.701322,0.605202,0.586090,0.686288,0.913827,0.913969,0.950237,0.810006,0.851392,0.852881,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1510,sparc_1510,0.678070,0.661260,0.706049,0.639710,0.631317,0.690310,0.923626,0.926222,0.938465,0.512167,0.794291,0.824674,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1520,sparc_1520,0.616307,0.585945,0.703776,0.606066,0.581875,0.687112,0.920722,0.918388,0.944512,0.899538,0.921005,0.881471,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1522,sparc_1522,0.785966,0.717538,0.788226,0.731770,0.676847,0.728132,0.915380,0.919052,0.931296,0.861009,0.853729,0.859285,spectrum_fno48_floor6_smooth1_qc_peak4
run20_sparc_1523,sparc_1523,0.875197,0.767641,0.899554,0.808486,0.742929,0.834984,0.896930,0.895508,0.922681,0.890112,0.839220,0.934482,spectrum_fno48_floor6_smooth1_qc_peak4
run21_sparc_1303,sparc_1303,0.651572,0.628694,0.722033,0.638356,0.624977,0.717623,0.925795,0.933080,0.952277,0.931906,0.911501,0.901829,spectrum_fno48_floor6_smooth1_qc_peak4
run21_sparc_1306,sparc_1306,0.733715,0.699866,0.782518,0.727815,0.699853,0.780793,0.891552,0.896070,0.921786,0.941704,0.958875,0.963021,spectrum_fno48_floor6_smooth1_qc_peak4
run21_sparc_1307,sparc_1307,1.282500,1.523670,1.198230,0.819189,0.866856,0.877111,0.815992,0.678170,0.671488,0.973675,0.982361,0.988269,spectrum_fno48_floor6_smooth1_qc_mhi100
run21_sparc_1308,sparc_1308,1.260082,1.356049,1.268939,0.859217,0.874693,0.869110,0.779798,0.661814,0.621787,0.970958,0.971036,0.985933,spectrum_fno48_floor6_smooth1_qc
run21_sparc_1311,sparc_1311,0.887320,0.751556,0.733245,0.800799,0.677700,0.692316,0.881674,0.886920,0.928144,0.770788,0.660030,0.852627,spectrum_fno48_floor6_smooth1_qc_mhi100
run21_sparc_1351,sparc_1351,0.671493,0.652461,0.657611,0.646908,0.647458,0.648973,0.896968,0.896428,0.929078,0.728443,0.856142,0.889255,spectrum_fno48_floor6_smooth1_qc_peak4
run21_sparc_1353,sparc_1353,0.703378,0.665895,0.719072,0.662952,0.643532,0.666031,0.909630,0.908434,0.936953,0.919387,0.914881,0.923754,spectrum_fno48_floor6_smooth1_qc_peak4
run21_sparc_1362,sparc_1362,0.684374,0.710851,0.746282,0.616633,0.626400,0.629583,0.911455,0.909701,0.933177,0.848795,0.881884,0.865114,spectrum_fno48_floor6_smooth1_qc
run21_sparc_1403,sparc_1403,0.643781,0.632715,0.706188,0.643752,0.631960,0.699248,0.934941,0.932796,0.961145,0.901918,0.911055,0.834748,spectrum_fno48_floor6_smooth1_qc_peak4
run21_sparc_1404,sparc_1404,0.631622,0.674309,0.674325,0.610171,0.622569,0.661127,0.925972,0.928974,0.953839,0.678057,0.898420,0.857563,spectrum_fno48_floor6_smooth1_qc
run21_sparc_1406,sparc_1406,0.620888,0.590536,0.654534,0.617788,0.586056,0.651748,0.921371,0.934972,0.952288,0.807139,0.877366,0.718011,spectrum_fno48_floor6_smooth1_qc_peak4
