key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,winner
run39_sparc_1425,sparc_1425,0.941224,1.243234,0.398122,0.753209,0.813176,0.385347,0.942436,0.924603,0.833636,0.869246,0.885690,0.592772,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run39_sparc_1507,sparc_1507,0.971979,1.253697,0.301398,0.756957,0.826879,0.301382,0.931874,0.937292,0.812567,0.885355,0.869054,0.619959,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run39_sparc_1513,sparc_1513,0.582691,0.643712,0.286043,0.553521,0.605505,0.284902,0.910737,0.913113,0.703183,0.904082,0.666947,0.477054,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run39_sparc_1520,sparc_1520,0.523766,0.638011,0.391198,0.523349,0.617885,0.386787,0.883059,0.888804,0.645263,0.942269,0.929080,0.336234,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run39_sparc_1522,sparc_1522,0.502980,0.670389,0.308201,0.502767,0.652251,0.294973,0.899250,0.892840,0.676701,0.942943,0.739069,0.220042,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run39_sparc_1524,sparc_1524,0.607039,0.935398,0.404729,0.598067,0.780442,0.404304,0.878867,0.876777,0.703202,0.915066,0.872843,0.375604,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run39_sparc_1525,sparc_1525,0.929665,1.082412,0.368559,0.727022,0.816146,0.354834,0.943458,0.939004,0.820520,0.887135,0.817197,0.518697,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1301,sparc_1301,0.691776,0.784877,0.678322,0.679632,0.772532,0.670050,0.909842,0.917168,0.861145,0.977614,0.988763,0.918657,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1307,sparc_1307,0.559272,0.932292,0.443332,0.550531,0.753764,0.430345,0.917405,0.919407,0.739833,0.877800,0.946421,0.560499,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1311,sparc_1311,0.652647,0.924308,0.376728,0.601651,0.833340,0.364482,0.906780,0.892213,0.726952,0.908321,0.878172,0.334586,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1314,sparc_1314,0.604098,0.730823,0.363133,0.581161,0.685930,0.337769,0.920824,0.921877,0.768897,0.874032,0.690898,0.559397,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1319,sparc_1319,0.584870,0.699001,0.399323,0.557945,0.657630,0.399005,0.925636,0.929922,0.777814,0.925507,0.716433,0.364333,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1349,sparc_1349,0.550282,0.745930,0.409330,0.535963,0.686433,0.408905,0.904316,0.906513,0.725444,0.900779,0.890147,0.396537,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1352,sparc_1352,0.636772,0.725846,0.495995,0.625997,0.683634,0.484098,0.921899,0.920352,0.771971,0.919746,0.550315,0.290262,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1355,sparc_1355,0.663016,0.724805,0.680317,0.646932,0.675220,0.669260,0.917774,0.914102,0.757339,0.912016,0.816418,0.477893,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1365,sparc_1365,0.757439,0.789468,0.675209,0.691848,0.688114,0.642323,0.909205,0.914089,0.747909,0.949974,0.855628,0.585806,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1401,sparc_1401,0.737754,0.877317,0.798581,0.714762,0.774512,0.689388,0.914553,0.919858,0.868402,0.986236,0.986918,0.908891,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1402,sparc_1402,0.595851,0.667867,0.529790,0.584682,0.644080,0.482719,0.934540,0.944955,0.854399,0.910880,0.869237,0.631096,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1404,sparc_1404,0.531083,0.568092,0.446044,0.528901,0.567868,0.445976,0.929167,0.935510,0.810493,0.931070,0.920772,0.639051,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1410,sparc_1410,0.679420,1.009415,0.487603,0.636594,0.864296,0.432711,0.913760,0.890035,0.733266,0.615836,0.844247,0.401926,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1420,sparc_1420,0.636567,0.779698,0.468923,0.610551,0.770531,0.463274,0.892534,0.893999,0.769567,0.948724,0.921234,0.330209,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1423,sparc_1423,0.623059,0.702987,0.567292,0.616214,0.641634,0.547106,0.913270,0.908250,0.766978,0.947534,0.924976,0.604565,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1425,sparc_1425,0.808086,0.779627,0.784758,0.788525,0.759042,0.783016,0.848031,0.866608,0.741235,0.977042,0.959131,0.834723,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1503,sparc_1503,0.559952,0.604289,0.453068,0.559946,0.604208,0.448672,0.941802,0.940019,0.821117,0.910308,0.886359,0.590631,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1504,sparc_1504,0.629994,0.634389,0.495392,0.613063,0.621485,0.491779,0.915215,0.917532,0.792842,0.933543,0.897816,0.579172,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1505,sparc_1505,0.662928,0.657041,0.564848,0.657062,0.650741,0.562247,0.923188,0.923045,0.794693,0.961530,0.933303,0.642443,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1508,sparc_1508,0.812574,1.127557,0.643045,0.723589,0.988141,0.634007,0.814296,0.848827,0.688354,0.853936,0.388044,0.518416,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1518,sparc_1518,0.571755,0.897487,0.376631,0.555051,0.803795,0.373906,0.901062,0.897805,0.740267,0.940419,0.900090,0.305343,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1520,sparc_1520,0.717818,0.853154,0.584560,0.642953,0.743402,0.560960,0.891320,0.897268,0.760486,0.941433,0.920384,0.542701,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1521,sparc_1521,0.811056,0.841033,0.672666,0.742547,0.751239,0.645959,0.896242,0.892494,0.723588,0.950131,0.935801,0.591569,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run3_sparc_1527,sparc_1527,0.625832,0.636836,0.573701,0.625437,0.635402,0.571428,0.914059,0.913604,0.799214,0.979775,0.955320,0.768709,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1303,sparc_1303,0.473567,0.632583,0.491654,0.469749,0.569787,0.424319,0.912990,0.912752,0.770029,0.944619,0.925986,0.741290,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1304,sparc_1304,0.561522,0.699739,0.453829,0.551340,0.678569,0.439490,0.901229,0.891132,0.739668,0.951530,0.908015,0.763681,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1308,sparc_1308,1.123851,1.225451,0.683220,0.798156,0.827577,0.603243,0.897576,0.902659,0.740684,0.940293,0.880799,0.672009,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1309,sparc_1309,0.585855,0.711116,0.395144,0.560038,0.650149,0.393744,0.906783,0.900181,0.700135,0.912730,0.904207,0.660408,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1314,sparc_1314,0.495954,0.512331,0.274644,0.479478,0.495088,0.264087,0.929422,0.929530,0.760839,0.874988,0.655814,0.495894,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1319,sparc_1319,0.497571,0.589623,0.270501,0.476974,0.544868,0.263076,0.927205,0.931715,0.750048,0.849696,0.833647,0.576782,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1350,sparc_1350,0.495051,0.515904,0.271156,0.479824,0.496229,0.267836,0.929753,0.929958,0.762188,0.867524,0.684009,0.490952,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1353,sparc_1353,0.459293,0.622915,0.274892,0.458093,0.593411,0.265284,0.916013,0.909900,0.739267,0.892956,0.882334,0.411565,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1362,sparc_1362,0.451430,0.541450,0.267923,0.450572,0.530432,0.259859,0.911272,0.913432,0.728471,0.923203,0.882397,0.547898,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1363,sparc_1363,0.461567,0.573873,0.267172,0.461558,0.563968,0.261530,0.913473,0.910126,0.748902,0.883650,0.908228,0.759144,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1402,sparc_1402,0.678787,0.661030,0.518382,0.663855,0.660938,0.499800,0.883767,0.903761,0.794793,0.936161,0.920725,0.675066,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1403,sparc_1403,0.521847,0.543546,0.352625,0.501570,0.542076,0.320589,0.918431,0.914340,0.774366,0.957624,0.916738,0.696875,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1408,sparc_1408,1.490555,1.630318,1.252960,0.964856,0.980602,0.965694,0.507818,0.517318,0.603704,0.949565,0.939813,0.713396,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1409,sparc_1409,0.510886,0.603704,0.294585,0.508757,0.592138,0.290476,0.926388,0.924401,0.756477,0.946273,0.891598,0.653921,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1421,sparc_1421,0.542527,0.550598,0.400073,0.541068,0.548586,0.399848,0.905058,0.907076,0.724009,0.906805,0.672667,0.606850,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1426,sparc_1426,0.651925,0.708494,0.570350,0.651909,0.700076,0.559473,0.898610,0.890344,0.738867,0.981466,0.853876,0.729348,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1501,sparc_1501,0.614143,0.619757,0.618083,0.581799,0.574315,0.605688,0.916008,0.933187,0.817996,0.857054,0.893373,0.645536,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1503,sparc_1503,0.556492,0.560505,0.365952,0.538054,0.557304,0.353228,0.918544,0.918914,0.779983,0.948869,0.879935,0.604421,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1508,sparc_1508,1.334817,1.542818,1.292451,0.970253,0.982576,0.970284,0.496680,0.509481,0.599535,0.950530,0.942117,0.720295,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1514,sparc_1514,0.512942,0.536135,0.250481,0.493086,0.504831,0.242523,0.931461,0.934056,0.761107,0.837618,0.848568,0.462126,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1524,sparc_1524,0.706664,0.740611,0.583163,0.678707,0.697485,0.577710,0.893627,0.887174,0.723043,0.837300,0.685612,0.356044,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1525,sparc_1525,0.630750,0.693398,0.548439,0.625660,0.672131,0.548430,0.887077,0.884906,0.701981,0.970524,0.852489,0.780686,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run40_sparc_1530,sparc_1530,0.976807,0.682754,0.879285,0.895819,0.564462,0.844195,0.599279,0.852172,0.747443,0.996879,0.996485,0.965395,spectrum_fno48_floor6_smooth1_qc_peak4
run41_sparc_1301,sparc_1301,0.461348,0.597678,0.326557,0.452793,0.536533,0.320107,0.925979,0.939253,0.850092,0.935117,0.951636,0.721764,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1302,sparc_1302,0.678829,0.928450,0.284942,0.621734,0.755012,0.259787,0.920636,0.931509,0.809430,0.953770,0.897239,0.707043,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1303,sparc_1303,0.809655,0.948291,0.146580,0.679671,0.786931,0.126636,0.918993,0.920622,0.759442,0.857784,0.749102,0.431945,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1306,sparc_1306,1.167677,1.252617,0.680944,0.809696,0.894038,0.557869,0.889761,0.868594,0.695944,0.900960,0.909483,0.586432,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1315,sparc_1315,1.551569,1.563499,1.733265,0.835659,0.909897,0.943997,0.580234,0.586193,0.415421,0.962081,0.950418,0.642714,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run41_sparc_1318,sparc_1318,0.684501,0.832012,0.643138,0.682314,0.773613,0.642957,0.862274,0.874583,0.681769,0.875404,0.724280,0.582290,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1319,sparc_1319,0.572884,0.758482,0.471740,0.569274,0.704441,0.471115,0.881947,0.883970,0.658641,0.945510,0.821967,0.626830,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1354,sparc_1354,0.857514,1.046451,0.960940,0.670557,0.734341,0.684506,0.800454,0.815215,0.639780,0.954715,0.937521,0.708679,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run41_sparc_1404,sparc_1404,0.841963,1.113588,0.152584,0.670247,0.765406,0.147887,0.922576,0.926516,0.772328,0.928241,0.785674,0.483086,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1416,sparc_1416,0.632660,0.601798,0.264575,0.605518,0.597991,0.250582,0.877712,0.893206,0.694421,0.917881,0.767680,0.597070,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1420,sparc_1420,0.685653,0.774112,0.333693,0.632691,0.680993,0.328011,0.858361,0.819621,0.626209,0.815669,0.842632,0.673166,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1502,sparc_1502,0.678509,1.036215,0.254223,0.624514,0.756524,0.216212,0.932510,0.949587,0.844939,0.936624,0.878247,0.664664,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1506,sparc_1506,1.127157,1.176559,0.398872,0.772614,0.832439,0.337911,0.928380,0.933985,0.790123,0.923046,0.889565,0.544154,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1507,sparc_1507,0.916256,1.259671,0.380790,0.726338,0.818805,0.347134,0.930570,0.932841,0.782539,0.920340,0.788555,0.583760,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1510,sparc_1510,0.630492,0.627653,0.184688,0.595758,0.613452,0.173062,0.923230,0.920531,0.744931,0.874102,0.686028,0.533086,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1520,sparc_1520,0.660359,0.625694,0.207854,0.620858,0.619643,0.201541,0.911912,0.897245,0.735653,0.860986,0.696367,0.592306,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1521,sparc_1521,0.690527,0.686629,0.206245,0.617834,0.658151,0.195464,0.912478,0.906227,0.733555,0.849725,0.584564,0.541670,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1525,sparc_1525,0.750059,0.878295,0.179853,0.631155,0.692510,0.176074,0.933660,0.934310,0.808332,0.829144,0.645638,0.448301,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run41_sparc_1526,sparc_1526,0.765729,0.893024,0.141518,0.636793,0.692969,0.140607,0.925017,0.929481,0.807081,0.861146,0.827094,0.511682,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1317,sparc_1317,0.655283,0.766526,0.508559,0.625610,0.717838,0.448400,0.903458,0.902511,0.678544,0.960479,0.610215,0.543939,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1354,sparc_1354,0.723280,0.735315,0.360276,0.714726,0.735266,0.358210,0.884470,0.882372,0.683231,0.916721,0.892587,0.623867,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1356,sparc_1356,0.799065,0.802101,0.458588,0.799059,0.798625,0.404541,0.898766,0.900079,0.705167,0.963405,0.750867,0.530521,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1359,sparc_1359,0.504626,0.761500,0.324656,0.486889,0.711813,0.299578,0.910650,0.906745,0.720379,0.942939,0.836928,0.508032,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1363,sparc_1363,0.545195,0.687919,0.364207,0.545177,0.651957,0.333976,0.898945,0.897772,0.708050,0.887068,0.798363,0.668546,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1364,sparc_1364,0.540804,0.631528,0.251569,0.540799,0.626032,0.244798,0.874483,0.880989,0.658358,0.922708,0.634811,0.632921,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1365,sparc_1365,0.481666,0.792607,0.327725,0.475742,0.707502,0.315453,0.897059,0.889232,0.670993,0.876719,0.800832,0.617447,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1404,sparc_1404,0.772627,0.976644,0.249667,0.701171,0.798831,0.241774,0.921615,0.922777,0.785559,0.870223,0.849081,0.494128,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1411,sparc_1411,0.576613,0.625435,0.141821,0.574673,0.624624,0.130454,0.901957,0.909325,0.767146,0.883010,0.487898,0.609016,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1418,sparc_1418,0.748510,0.803861,0.826721,0.647622,0.734539,0.544645,0.899659,0.895266,0.687030,0.919134,0.773851,0.616304,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run42_sparc_1423,sparc_1423,0.730127,0.773785,0.560770,0.675808,0.700770,0.497521,0.928050,0.937654,0.800109,0.761708,0.760857,0.450367,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1424,sparc_1424,0.689901,0.847295,0.714791,0.658402,0.750545,0.692456,0.940817,0.946076,0.826222,0.835628,0.801189,0.431508,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run42_sparc_1503,sparc_1503,0.931358,0.957420,0.289136,0.707918,0.741549,0.261532,0.947353,0.945411,0.828632,0.912252,0.780490,0.638930,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1508,sparc_1508,0.613224,0.660172,0.237212,0.611031,0.640300,0.229618,0.928658,0.930419,0.774427,0.886177,0.734558,0.540415,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1511,sparc_1511,0.623247,0.656735,0.158562,0.616883,0.652004,0.155567,0.912411,0.894218,0.744273,0.896759,0.449457,0.571191,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1512,sparc_1512,0.600612,0.642435,0.230505,0.591002,0.640272,0.211784,0.893097,0.889362,0.711556,0.894432,0.670531,0.631545,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1513,sparc_1513,0.642578,0.766094,0.176403,0.626796,0.728912,0.174659,0.904559,0.873465,0.727382,0.878440,0.672302,0.601559,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run42_sparc_1528,sparc_1528,0.784542,0.826321,0.517961,0.695612,0.724973,0.453727,0.813573,0.829215,0.686610,0.891061,0.847244,0.472163,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run43_sparc_1349,sparc_1349,0.798779,0.808071,0.614757,0.754473,0.766237,0.600170,0.910282,0.921288,0.753928,0.893511,0.831453,0.478151,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run43_sparc_1356,sparc_1356,0.820413,0.780172,0.737100,0.818063,0.779967,0.737098,0.895751,0.894479,0.740265,0.929399,0.948047,0.432457,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run43_sparc_1358,sparc_1358,0.837189,0.791367,0.855179,0.709283,0.725622,0.780307,0.900284,0.895873,0.725314,0.844423,0.812863,0.602565,spectrum_fno48_floor6_smooth1_qc_peak4
run43_sparc_1404,sparc_1404,0.740521,0.694146,0.719522,0.677045,0.651541,0.653667,0.924049,0.922958,0.804226,0.945070,0.945801,0.782568,spectrum_fno48_floor6_smooth1_qc_peak4
run43_sparc_1405,sparc_1405,0.799636,0.779293,0.723659,0.702965,0.716230,0.627143,0.917050,0.909322,0.800004,0.938828,0.920164,0.665789,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run43_sparc_1411,sparc_1411,0.713446,0.667853,0.497746,0.707788,0.662630,0.493714,0.905749,0.913095,0.756229,0.890657,0.896355,0.333987,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run43_sparc_1413,sparc_1413,0.743115,0.757864,0.632782,0.735832,0.752908,0.622472,0.905816,0.910945,0.754936,0.922364,0.834888,0.429340,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run43_sparc_1414,sparc_1414,0.801980,0.850457,0.650665,0.773789,0.799281,0.650600,0.883960,0.891023,0.724062,0.924732,0.891167,0.518499,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run43_sparc_1422,sparc_1422,1.410720,1.396517,1.241792,0.948757,0.959217,0.962188,0.858179,0.844344,0.677579,0.972468,0.973296,0.823386,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run43_sparc_1424,sparc_1424,0.816286,0.823773,0.768821,0.748382,0.736173,0.768146,0.867001,0.878005,0.780742,0.923273,0.889889,0.660776,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run43_sparc_1427,sparc_1427,0.598244,0.654991,0.611607,0.590458,0.631010,0.593499,0.900489,0.895617,0.812593,0.966004,0.896475,0.731352,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run43_sparc_1440,sparc_1440,0.540400,0.696281,0.360006,0.523370,0.651846,0.355092,0.936530,0.935637,0.821442,0.896709,0.843031,0.479703,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run43_sparc_1530,sparc_1530,1.298781,0.816470,1.127799,0.999998,0.805583,0.995339,-0.180970,0.432810,0.222400,0.996223,0.995745,0.974625,spectrum_fno48_floor6_smooth1_qc_peak4
run44_sparc_1310,sparc_1310,0.537376,0.722763,0.123056,0.525451,0.678806,0.103718,0.915718,0.900588,0.750545,0.788195,0.530141,0.429761,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run44_sparc_1315,sparc_1315,0.583343,0.776012,0.515347,0.575882,0.732592,0.470172,0.920422,0.916305,0.728696,0.917807,0.669114,0.590002,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run44_sparc_1319,sparc_1319,0.598608,0.905738,0.391666,0.579210,0.789946,0.376558,0.902610,0.890493,0.692272,0.946811,0.869751,0.678694,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run44_sparc_1350,sparc_1350,0.624067,0.836092,0.384296,0.616897,0.781929,0.342234,0.917213,0.912744,0.743059,0.905214,0.662871,0.576349,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run44_sparc_1357,sparc_1357,0.771165,0.895450,0.355385,0.766289,0.895035,0.353192,0.885800,0.863200,0.673708,0.689669,0.783497,0.583536,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run44_sparc_1362,sparc_1362,0.473173,0.792962,0.558827,0.472350,0.713399,0.465158,0.898976,0.894425,0.700574,0.882031,0.833368,0.663858,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run44_sparc_1416,sparc_1416,0.749568,0.848652,0.361392,0.746600,0.824559,0.349664,0.897286,0.872387,0.709176,0.906042,0.670708,0.578585,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run44_sparc_1422,sparc_1422,0.717273,0.815700,0.436469,0.715291,0.805777,0.347207,0.901038,0.901001,0.700674,0.893556,0.809419,0.651869,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run44_sparc_1423,sparc_1423,0.803286,0.895051,0.700595,0.737744,0.763204,0.614325,0.926743,0.925538,0.790106,0.835296,0.796886,0.303776,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run44_sparc_1425,sparc_1425,0.715288,0.955795,0.387179,0.644387,0.739915,0.324943,0.927064,0.929600,0.809074,0.782860,0.763778,0.302659,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
