key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom,winner
run60_sparc_1361,sparc_1361,0.446773,0.532790,0.436992,0.442763,0.513850,0.433676,0.902065,0.905505,0.901981,0.922855,0.847695,0.962737,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run60_sparc_1402,sparc_1402,0.611599,0.712749,0.588583,0.609664,0.694115,0.580672,0.774695,0.752541,0.804856,0.953443,0.923802,0.947594,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run60_sparc_1403,sparc_1403,0.960352,1.462940,0.916836,0.593462,0.715639,0.516361,0.909481,0.908363,0.942095,0.905385,0.835396,0.961706,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run60_sparc_1418,sparc_1418,0.481669,0.593734,0.479821,0.466269,0.545143,0.468776,0.919136,0.927164,0.925448,0.892432,0.826611,0.950061,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run60_sparc_1421,sparc_1421,0.495330,0.568766,0.540633,0.493984,0.553202,0.530124,0.915663,0.919227,0.905305,0.887469,0.819668,0.900007,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run60_sparc_1423,sparc_1423,0.888936,1.082168,0.904507,0.790824,0.858698,0.792526,0.782771,0.737061,0.778386,0.951358,0.863307,0.914414,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run60_sparc_1428,sparc_1428,0.587257,0.674645,0.627455,0.579538,0.624833,0.595801,0.909480,0.911820,0.904722,0.955303,0.897886,0.958445,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run60_sparc_1430,sparc_1430,0.776194,0.760305,0.737771,0.748574,0.713589,0.715803,0.527593,0.864813,0.849580,0.963530,0.900331,0.954723,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run60_sparc_1440,sparc_1440,0.820598,1.088911,0.795993,0.626749,0.783797,0.623682,0.913328,0.921816,0.962067,0.908712,0.544986,0.808598,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run60_sparc_1500,sparc_1500,0.362312,0.426161,0.303629,0.315930,0.360707,0.303152,0.989765,0.992636,0.988806,0.801214,0.865354,0.988804,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run60_sparc_1503,sparc_1503,1.428439,1.979140,1.529800,0.789199,0.806747,0.706158,0.792117,0.796192,0.762200,0.975453,0.919908,0.988067,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run60_sparc_1504,sparc_1504,0.705484,0.917242,0.625451,0.568288,0.741645,0.534431,0.869616,0.874707,0.877509,0.875051,0.618446,0.897480,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run60_sparc_1506,sparc_1506,0.578985,0.842802,0.599743,0.565590,0.717151,0.563510,0.893376,0.915976,0.915464,0.844593,0.526025,0.914292,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run60_sparc_1511,sparc_1511,0.493984,0.499173,0.509163,0.491612,0.497036,0.509047,0.943757,0.941518,0.964215,0.887055,0.481184,0.911184,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run60_sparc_1515,sparc_1515,0.495454,0.556408,0.503286,0.483081,0.533040,0.488272,0.910586,0.917919,0.931551,0.891203,0.642765,0.913377,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run60_sparc_1521,sparc_1521,0.495617,0.586865,0.520925,0.495605,0.569673,0.518427,0.913424,0.915594,0.909154,0.871695,0.759657,0.911379,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run60_sparc_1523,sparc_1523,0.693617,0.704717,0.753040,0.619002,0.654149,0.686849,0.899725,0.903423,0.890618,0.904039,0.823358,0.920805,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1303,sparc_1303,0.741558,0.693470,0.738194,0.603913,0.631738,0.602925,0.942185,0.947268,0.956365,0.900277,0.682992,0.930393,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1305,sparc_1305,0.866290,1.338258,0.663662,0.706763,0.780837,0.633665,0.909960,0.905588,0.908224,0.908342,0.885704,0.895722,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run61_sparc_1309,sparc_1309,1.292515,0.786349,0.721745,0.773218,0.661455,0.607195,0.895523,0.910724,0.922532,0.884798,0.591162,0.911185,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run61_sparc_1313,sparc_1313,0.907532,0.757033,0.620040,0.601623,0.642475,0.530510,0.935347,0.954805,0.968941,0.663515,0.734670,0.843723,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run61_sparc_1315,sparc_1315,0.738928,0.794745,0.640677,0.611602,0.687260,0.570134,0.922720,0.951206,0.952649,0.594563,0.737658,0.742841,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run61_sparc_1354,sparc_1354,0.683900,0.630529,0.802928,0.666299,0.630503,0.775741,0.928259,0.934171,0.869646,0.761405,0.837384,0.837072,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1355,sparc_1355,0.724497,0.870522,0.746435,0.723379,0.828949,0.746434,0.664479,0.736624,0.809332,0.705872,0.721195,0.806618,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1356,sparc_1356,0.573004,0.641280,0.572791,0.560650,0.636756,0.556879,0.907340,0.941919,0.955325,0.652949,0.815822,0.675643,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run61_sparc_1406,sparc_1406,0.572125,0.764906,0.640222,0.571916,0.759846,0.626493,0.872624,0.883487,0.921159,0.979340,0.961255,0.981108,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1407,sparc_1407,0.617911,0.682682,0.640119,0.603252,0.681082,0.634878,0.852501,0.922777,0.912530,0.972990,0.927369,0.964255,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1411,sparc_1411,0.667732,0.589515,0.607045,0.654537,0.589391,0.591509,0.940941,0.955680,0.969102,0.843754,0.580152,0.803438,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1419,sparc_1419,0.570833,0.754021,0.606843,0.555079,0.736317,0.606833,0.920393,0.942281,0.945017,0.919287,0.875755,0.750078,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1426,sparc_1426,0.706103,0.722743,0.738915,0.696277,0.721119,0.730247,0.937376,0.941870,0.889816,0.940642,0.881037,0.976783,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1430,sparc_1430,0.714285,1.227121,0.788746,0.663195,0.803995,0.684075,0.895903,0.925326,0.927150,0.947199,0.908825,0.974006,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1500,sparc_1500,0.424364,0.452436,0.391399,0.421864,0.451105,0.386024,0.965699,0.982441,0.983289,0.857823,0.836224,0.911002,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run61_sparc_1501,sparc_1501,0.589313,0.724629,0.638387,0.579113,0.698299,0.632700,0.931633,0.939072,0.948244,0.855317,0.922410,0.910091,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1502,sparc_1502,0.508875,0.825258,0.583489,0.506948,0.675151,0.577434,0.937950,0.945020,0.959430,0.809694,0.781208,0.811474,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1503,sparc_1503,0.717501,0.726214,0.728591,0.601531,0.630939,0.601920,0.946137,0.951807,0.953924,0.875727,0.688031,0.893301,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1508,sparc_1508,0.751715,0.834222,0.750788,0.664176,0.783570,0.646396,0.833290,0.888943,0.912477,0.775737,0.898702,0.826573,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run61_sparc_1509,sparc_1509,0.686051,0.603407,0.622430,0.658327,0.599464,0.605723,0.910678,0.911722,0.934258,0.840966,0.346733,0.919333,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1512,sparc_1512,0.658613,0.608514,0.607687,0.640908,0.608480,0.591524,0.949053,0.960819,0.972658,0.762778,0.599555,0.584020,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run61_sparc_1516,sparc_1516,0.738920,0.611037,0.658501,0.643824,0.603503,0.587359,0.944807,0.957273,0.964893,0.824253,0.687490,0.681172,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1517,sparc_1517,0.798787,0.659131,0.735720,0.647401,0.637321,0.613387,0.939315,0.957836,0.963288,0.827041,0.731260,0.813439,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1522,sparc_1522,0.671512,0.788315,0.717882,0.621215,0.784785,0.688702,0.779944,0.836871,0.848719,0.815706,0.479881,0.820849,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1527,sparc_1527,0.885396,1.010320,0.699323,0.586485,0.678609,0.557945,0.885186,0.938066,0.918139,0.953916,0.667546,0.971766,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run61_sparc_1529,sparc_1529,0.749893,0.772609,0.771024,0.715272,0.768264,0.744241,0.862343,0.849058,0.840358,0.971388,0.973794,0.975758,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1593,sparc_1593,0.681579,0.682045,0.722018,0.595233,0.622441,0.596614,0.939461,0.946322,0.958010,0.889215,0.668973,0.913073,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1307,sparc_1307,0.768099,0.907628,0.775801,0.683068,0.728883,0.654611,0.925787,0.937351,0.963057,0.933736,0.932884,0.959604,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1309,sparc_1309,0.993358,0.975373,1.056702,0.712064,0.740026,0.732972,0.905852,0.921662,0.926772,0.942570,0.907078,0.948602,spectrum_fno48_floor6_smooth1_qc_peak4
run62_sparc_1319,sparc_1319,0.535599,0.628384,0.553606,0.532300,0.608335,0.549037,0.915443,0.914776,0.949797,0.897351,0.800020,0.926744,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1351,sparc_1351,0.548789,0.592396,0.555939,0.543644,0.572370,0.544564,0.896767,0.900605,0.919077,0.928538,0.735499,0.928420,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1358,sparc_1358,0.483870,0.582360,0.500225,0.481798,0.560989,0.492025,0.878393,0.897141,0.914557,0.920867,0.903996,0.960978,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1362,sparc_1362,0.436982,0.544014,0.451975,0.436587,0.532042,0.449876,0.903565,0.907351,0.887925,0.954440,0.944805,0.973118,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1404,sparc_1404,0.670083,0.893773,0.711710,0.637925,0.727003,0.657215,0.921567,0.936956,0.937384,0.903783,0.806074,0.942783,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1405,sparc_1405,0.724807,0.922878,0.838396,0.675531,0.775105,0.722078,0.938376,0.944896,0.959477,0.869248,0.776300,0.872260,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1416,sparc_1416,0.546417,0.586393,0.545811,0.537655,0.575277,0.541448,0.918264,0.918039,0.928664,0.948329,0.757347,0.900429,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run62_sparc_1422,sparc_1422,0.522792,0.650256,0.544662,0.515608,0.612788,0.531942,0.903450,0.902798,0.918759,0.892996,0.773606,0.911142,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1425,sparc_1425,1.100131,1.219330,1.408148,0.820233,0.814300,0.851563,0.944367,0.946150,0.948404,0.815263,0.866421,0.953894,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1440,sparc_1440,0.761477,0.821536,0.751366,0.681698,0.735855,0.678118,0.954932,0.955027,0.969478,0.911452,0.862804,0.926170,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run62_sparc_1441,sparc_1441,0.750904,0.803744,0.765288,0.678608,0.734059,0.678704,0.954698,0.955123,0.969787,0.909425,0.865951,0.926339,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1503,sparc_1503,1.158142,1.304298,1.037716,0.852073,0.879557,0.812180,0.887242,0.864097,0.909303,0.944509,0.893362,0.946968,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run62_sparc_1508,sparc_1508,0.790403,1.117145,0.877836,0.689629,0.767519,0.704820,0.928401,0.939478,0.953780,0.841904,0.825946,0.919149,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run62_sparc_1515,sparc_1515,0.540734,0.611955,0.528180,0.533866,0.588326,0.524415,0.904348,0.906999,0.922898,0.927962,0.759787,0.901096,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run62_sparc_1525,sparc_1525,0.759643,0.955818,0.981735,0.692064,0.765200,0.757215,0.936452,0.933745,0.946032,0.847836,0.804581,0.911432,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run63_sparc_1316,sparc_1316,0.580353,0.563647,0.549205,0.542567,0.537111,0.526125,0.912780,0.921820,0.910207,0.878703,0.844294,0.913097,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run63_sparc_1317,sparc_1317,0.595926,0.590177,0.538789,0.543769,0.534596,0.504728,0.913728,0.921911,0.933224,0.907151,0.895273,0.886342,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run63_sparc_1319,sparc_1319,0.545503,0.566457,0.549038,0.502916,0.526719,0.509345,0.911332,0.920354,0.931515,0.906159,0.867093,0.929634,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run63_sparc_1401,sparc_1401,0.932073,0.863049,0.808820,0.909300,0.850027,0.789505,0.842528,0.918644,0.890201,0.990344,0.987173,0.988095,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run63_sparc_1406,sparc_1406,0.804128,0.817594,0.871906,0.666247,0.689759,0.703588,0.914281,0.912793,0.876861,0.964414,0.937077,0.980173,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run63_sparc_1409,sparc_1409,0.843178,0.890559,0.796360,0.842943,0.872752,0.790561,0.884434,0.773048,0.797884,0.912611,0.813182,0.976846,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run63_sparc_1419,sparc_1419,0.737030,0.675559,0.756138,0.717089,0.665314,0.732374,0.893835,0.910507,0.875138,0.920130,0.927041,0.945268,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1423,sparc_1423,0.670693,0.731898,0.682890,0.663953,0.706143,0.680902,0.889898,0.893033,0.897713,0.936027,0.958457,0.942585,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run63_sparc_1425,sparc_1425,0.809662,0.787658,0.752035,0.702966,0.722184,0.684866,0.883891,0.872125,0.882984,0.966636,0.933474,0.965064,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run63_sparc_1441,sparc_1441,0.600889,0.672732,0.588366,0.598756,0.667212,0.586057,0.917968,0.919389,0.954702,0.943146,0.765034,0.840961,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run63_sparc_1506,sparc_1506,0.732458,0.705647,0.797146,0.671313,0.661634,0.717285,0.901792,0.909820,0.873154,0.957517,0.917205,0.981930,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1507,sparc_1507,0.596362,0.701328,0.596553,0.587375,0.689750,0.587874,0.922139,0.919193,0.924247,0.912042,0.871003,0.934440,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run63_sparc_1516,sparc_1516,0.530439,0.595168,0.541804,0.524352,0.578856,0.535293,0.923428,0.925441,0.923577,0.932934,0.684767,0.887218,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run63_sparc_1519,sparc_1519,0.753711,0.731803,0.746149,0.722126,0.673684,0.721580,0.908281,0.913754,0.898061,0.884352,0.927288,0.926110,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1523,sparc_1523,0.807690,0.782816,1.051260,0.659290,0.641878,0.729370,0.850604,0.859902,0.808959,0.980358,0.972724,0.985199,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1525,sparc_1525,0.611997,0.670976,0.622938,0.610716,0.660121,0.620061,0.903230,0.912635,0.883823,0.937236,0.963377,0.959382,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run63_sparc_1527,sparc_1527,0.698964,0.733923,0.710828,0.626881,0.654976,0.658420,0.918464,0.919683,0.913601,0.945795,0.931201,0.957150,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run63_sparc_1593,sparc_1593,0.601063,0.624456,0.554771,0.590313,0.623575,0.543284,0.929614,0.931931,0.949732,0.917594,0.886675,0.925445,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1305,sparc_1305,0.653852,0.654316,0.638794,0.649590,0.653405,0.628362,0.921950,0.925115,0.914886,0.951085,0.919887,0.961045,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1307,sparc_1307,0.611220,0.687502,0.653849,0.558691,0.603103,0.577669,0.915869,0.918637,0.911495,0.983085,0.964595,0.988940,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run64_sparc_1311,sparc_1311,0.631385,0.585783,0.606324,0.596200,0.575422,0.576649,0.910379,0.920998,0.922723,0.896442,0.789643,0.947424,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1315,sparc_1315,0.746299,0.659319,0.654698,0.646118,0.609386,0.598480,0.915926,0.917547,0.916078,0.906036,0.838718,0.941616,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1316,sparc_1316,0.701009,0.672735,0.645756,0.661509,0.612462,0.606100,0.912972,0.920265,0.909463,0.865965,0.839459,0.901464,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1317,sparc_1317,0.696838,0.668668,0.561439,0.640394,0.617340,0.553280,0.916413,0.919889,0.925488,0.905104,0.850358,0.910344,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1350,sparc_1350,0.623042,0.603816,0.587853,0.605009,0.589964,0.562949,0.929809,0.932205,0.959406,0.858760,0.818180,0.925837,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1353,sparc_1353,0.690095,0.772839,0.634067,0.617212,0.686999,0.563591,0.899089,0.907031,0.895879,0.890057,0.906134,0.872174,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1360,sparc_1360,0.672613,0.682345,0.615641,0.625037,0.645986,0.565087,0.896162,0.901247,0.878706,0.896630,0.880436,0.903544,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1364,sparc_1364,0.614804,0.787338,0.637491,0.579358,0.677452,0.599504,0.912043,0.912362,0.908571,0.957411,0.962785,0.970959,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run64_sparc_1404,sparc_1404,0.666716,0.649867,0.658504,0.635356,0.614869,0.620333,0.928356,0.934779,0.922148,0.909075,0.932243,0.948402,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1405,sparc_1405,0.966178,0.956628,0.965241,0.878908,0.862049,0.879488,0.750350,0.755855,0.722064,0.979936,0.979328,0.982050,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1415,sparc_1415,0.708786,0.712320,0.681940,0.646968,0.660623,0.604653,0.910445,0.916425,0.916815,0.912375,0.884736,0.923216,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1423,sparc_1423,0.678894,0.663313,0.721073,0.675142,0.660671,0.706266,0.901230,0.909590,0.896107,0.912710,0.884161,0.947946,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1426,sparc_1426,0.743645,0.727667,0.685652,0.737871,0.714234,0.685505,0.912316,0.902329,0.907741,0.920210,0.907631,0.942470,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1428,sparc_1428,0.728226,0.721646,0.717458,0.694495,0.696195,0.697491,0.868035,0.889167,0.856345,0.933361,0.899751,0.953289,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1441,sparc_1441,0.586073,0.617514,0.577545,0.542523,0.600728,0.532796,0.933634,0.927590,0.952537,0.874914,0.832955,0.938410,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1500,sparc_1500,0.388673,0.442417,0.549795,0.321714,0.413927,0.545291,0.992739,0.993330,0.990794,0.950436,0.925202,0.989824,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run64_sparc_1509,sparc_1509,0.697364,0.704740,0.694839,0.658236,0.655638,0.651519,0.913812,0.915700,0.907852,0.884904,0.797737,0.918070,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1511,sparc_1511,0.661935,0.671376,0.624980,0.654542,0.657898,0.618695,0.918472,0.919614,0.928178,0.938448,0.859504,0.896648,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1513,sparc_1513,0.693947,0.680503,0.713856,0.679771,0.676005,0.683300,0.899835,0.907166,0.901637,0.920332,0.861698,0.925665,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1520,sparc_1520,0.966944,0.731520,0.644718,0.824123,0.696984,0.630929,0.887538,0.908346,0.882127,0.962224,0.952156,0.948705,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run64_sparc_1529,sparc_1529,0.725158,0.749835,0.738663,0.725157,0.745733,0.735734,0.899535,0.900409,0.902675,0.962778,0.915415,0.958835,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1307,sparc_1307,0.856723,0.920696,0.858413,0.841111,0.875507,0.831704,0.510602,0.362332,0.380842,0.968968,0.956628,0.973528,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1311,sparc_1311,0.523935,0.657910,0.521803,0.509098,0.614202,0.504507,0.920599,0.922731,0.945820,0.895736,0.832859,0.920111,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run65_sparc_1315,sparc_1315,0.533868,0.598996,0.565876,0.482867,0.539722,0.500754,0.912694,0.913057,0.916177,0.944670,0.668339,0.902687,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1316,sparc_1316,0.494761,0.574472,0.513921,0.476908,0.530253,0.485466,0.898982,0.901553,0.906166,0.956572,0.726603,0.927641,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1351,sparc_1351,0.532298,0.635574,0.562392,0.488128,0.547725,0.503771,0.889027,0.889459,0.895389,0.949055,0.757727,0.937026,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1359,sparc_1359,0.441418,0.565411,0.451912,0.435180,0.521258,0.446587,0.908463,0.910550,0.914788,0.907665,0.882090,0.928840,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1361,sparc_1361,0.430848,0.551557,0.446712,0.429206,0.522347,0.445409,0.898723,0.903070,0.894523,0.907328,0.902875,0.905610,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1362,sparc_1362,0.444772,0.606610,0.465723,0.436955,0.543436,0.457337,0.849822,0.851500,0.830126,0.913314,0.895226,0.893339,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1363,sparc_1363,0.447493,0.533520,0.458966,0.440830,0.516758,0.453679,0.891141,0.896184,0.882622,0.962192,0.861229,0.934023,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1364,sparc_1364,0.485392,0.638142,0.470903,0.481486,0.616186,0.467897,0.899843,0.899386,0.899217,0.877732,0.908014,0.931089,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run65_sparc_1365,sparc_1365,0.434752,0.596656,0.437600,0.426108,0.541825,0.429696,0.886025,0.889858,0.869050,0.895358,0.916384,0.924978,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1411,sparc_1411,0.526217,0.639064,0.514531,0.509939,0.584953,0.502683,0.930167,0.927421,0.949357,0.886309,0.879434,0.955931,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run65_sparc_1421,sparc_1421,0.536563,0.583130,0.548424,0.518487,0.554777,0.527476,0.920355,0.919190,0.913701,0.932978,0.731083,0.863572,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1423,sparc_1423,0.625012,0.762634,0.629414,0.622818,0.733535,0.621992,0.881163,0.860620,0.886749,0.960787,0.780265,0.921945,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run65_sparc_1425,sparc_1425,0.673960,0.840616,0.660224,0.645284,0.775771,0.630328,0.891080,0.856448,0.899238,0.834121,0.789044,0.926746,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
