key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,winner
run27_sparc_1520,sparc_1520,0.494278,0.613003,0.424970,0.483387,0.557653,0.422276,0.915398,0.921503,0.807782,0.744457,0.876274,0.617282,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run27_sparc_1530,sparc_1530,0.786379,0.774592,1.024833,0.776033,0.729927,0.839332,0.800705,0.938749,0.880404,0.995392,0.972183,0.926278,spectrum_fno48_floor6_smooth1_qc_peak4
run27_sparc_1593,sparc_1593,0.585657,0.663749,0.436590,0.581998,0.660164,0.415298,0.931906,0.931610,0.898143,0.903906,0.810453,0.705349,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1304,sparc_1304,0.629417,0.626931,0.594548,0.616664,0.624584,0.566118,0.924838,0.934335,0.851767,0.955286,0.922200,0.788685,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1306,sparc_1306,0.564123,0.599255,0.513723,0.564049,0.599229,0.513580,0.923441,0.925586,0.838390,0.945058,0.911190,0.652909,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1311,sparc_1311,0.609249,0.591854,0.433478,0.593229,0.579569,0.425333,0.893241,0.905970,0.827791,0.895199,0.760968,0.600637,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1316,sparc_1316,0.662561,0.628808,0.539233,0.628820,0.602368,0.535739,0.918889,0.916337,0.825500,0.840525,0.867399,0.566962,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1317,sparc_1317,0.598387,0.610668,0.432085,0.596493,0.610477,0.431330,0.924378,0.929427,0.850032,0.883134,0.811175,0.556687,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1352,sparc_1352,0.698760,0.677393,0.703623,0.685325,0.663392,0.660311,0.912750,0.913468,0.821240,0.891411,0.875468,0.521125,spectrum_fno48_floor6_smooth1_qc_peak4
run28_sparc_1355,sparc_1355,0.697052,0.724142,0.674758,0.652678,0.656838,0.599127,0.918088,0.916755,0.818836,0.868083,0.822985,0.584725,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1361,sparc_1361,0.737330,0.794941,0.465514,0.639954,0.693369,0.465209,0.908176,0.903980,0.815617,0.957045,0.905282,0.658543,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1406,sparc_1406,0.580148,0.653691,0.506973,0.565103,0.648258,0.494737,0.932028,0.933691,0.855765,0.950439,0.951048,0.729078,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1418,sparc_1418,0.668608,0.710357,0.515817,0.608305,0.663179,0.449649,0.907419,0.913974,0.818424,0.929180,0.852936,0.660485,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1420,sparc_1420,0.844008,0.773122,0.708187,0.782802,0.735716,0.672011,0.863558,0.885489,0.759869,0.955787,0.949585,0.638765,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1423,sparc_1423,0.689417,0.712949,0.690481,0.665069,0.679614,0.671712,0.884214,0.886437,0.790548,0.932475,0.886250,0.719900,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run28_sparc_1506,sparc_1506,0.549188,0.619176,0.481167,0.542479,0.617821,0.473076,0.935049,0.939008,0.854754,0.933467,0.923018,0.516690,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1516,sparc_1516,0.560791,0.599445,0.432766,0.555509,0.594514,0.415280,0.896446,0.909235,0.822059,0.892100,0.794313,0.630688,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1525,sparc_1525,0.625426,0.634817,0.534033,0.609965,0.626781,0.499149,0.933848,0.936924,0.863674,0.939018,0.946218,0.839810,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1527,sparc_1527,0.689964,0.755693,0.587907,0.662080,0.685195,0.577173,0.929403,0.923047,0.860809,0.937832,0.930484,0.811087,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run28_sparc_1528,sparc_1528,0.662928,0.697373,0.628287,0.604892,0.661229,0.587722,0.927954,0.936510,0.881092,0.911489,0.913775,0.752241,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1300,sparc_1300,0.512053,0.547259,0.557494,0.511476,0.538359,0.521955,0.968718,0.983467,0.972611,0.973752,0.923750,0.897636,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run29_sparc_1305,sparc_1305,0.948935,1.091087,0.575622,0.766067,0.819762,0.541553,0.935620,0.931140,0.855759,0.870993,0.823426,0.659332,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1308,sparc_1308,1.140572,1.476625,1.030644,0.720370,0.786223,0.609364,0.908394,0.905812,0.818779,0.892886,0.821188,0.657339,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1310,sparc_1310,0.537004,0.750240,0.357766,0.513691,0.648286,0.357196,0.914353,0.907825,0.827580,0.967918,0.720209,0.637541,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1314,sparc_1314,0.537666,0.705946,0.349619,0.521203,0.628917,0.345803,0.902927,0.897004,0.869168,0.932820,0.775912,0.559455,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1315,sparc_1315,0.555351,0.729404,0.355530,0.530058,0.636241,0.353966,0.900450,0.892479,0.789706,0.919414,0.782492,0.640107,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1316,sparc_1316,0.535895,0.734746,0.374941,0.515537,0.635534,0.374233,0.897154,0.892002,0.736458,0.917727,0.795021,0.620857,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1349,sparc_1349,0.486185,0.656640,0.344572,0.477425,0.612506,0.342840,0.883117,0.881277,0.738069,0.890776,0.895169,0.668716,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1354,sparc_1354,0.505964,0.630363,0.349289,0.492377,0.575864,0.342256,0.871388,0.866814,0.719964,0.893797,0.878094,0.676931,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1361,sparc_1361,0.528189,0.774039,0.305671,0.503604,0.634857,0.304644,0.883521,0.880915,0.738457,0.902736,0.907088,0.665582,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1363,sparc_1363,0.528496,0.783404,0.377505,0.503702,0.641778,0.377272,0.886547,0.883904,0.718964,0.886059,0.897974,0.646392,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1365,sparc_1365,0.520284,0.741664,0.306544,0.507807,0.673252,0.303842,0.876169,0.867983,0.726287,0.908210,0.895729,0.648845,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1401,sparc_1401,0.598681,0.668315,0.579753,0.596778,0.610748,0.578595,0.928819,0.930798,0.877694,0.967551,0.970260,0.884921,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1403,sparc_1403,0.411513,0.603110,0.270550,0.407804,0.517926,0.265567,0.935863,0.937372,0.897603,0.978318,0.898209,0.928721,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1408,sparc_1408,0.840101,1.176776,0.828477,0.757882,0.824471,0.643674,0.919340,0.923111,0.850626,0.806298,0.728293,0.698673,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1416,sparc_1416,0.520372,0.715644,0.341904,0.518497,0.646423,0.326076,0.911398,0.906497,0.819167,0.912269,0.885357,0.652464,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1418,sparc_1418,0.546549,0.760704,0.321841,0.529576,0.662530,0.316122,0.891991,0.887883,0.779701,0.904197,0.905829,0.629986,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1419,sparc_1419,0.516655,0.808729,0.321295,0.516459,0.714376,0.314631,0.871036,0.874434,0.670828,0.956444,0.954256,0.539744,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1429,sparc_1429,0.732131,1.006286,0.670596,0.631362,0.839485,0.567150,0.752104,0.706830,0.589376,0.956971,0.881508,0.863127,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1501,sparc_1501,0.726925,0.769718,0.617294,0.722694,0.749680,0.615831,0.857620,0.905653,0.847372,0.939527,0.932429,0.858319,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1507,sparc_1507,0.925241,1.070886,0.487580,0.736654,0.807424,0.487579,0.862807,0.873177,0.811064,0.976241,0.958300,0.879609,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1509,sparc_1509,0.533251,0.719490,0.385563,0.523943,0.654004,0.385143,0.901565,0.901112,0.778677,0.946783,0.817570,0.601156,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1517,sparc_1517,0.523075,0.722495,0.314213,0.518313,0.650790,0.305316,0.903157,0.901609,0.836631,0.965408,0.839449,0.667843,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1528,sparc_1528,0.905273,0.948529,0.764488,0.771331,0.830610,0.706029,0.864808,0.863313,0.798529,0.896055,0.686672,0.742257,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run29_sparc_1593,sparc_1593,0.408617,0.634659,0.256682,0.401906,0.541515,0.255309,0.927398,0.920945,0.881888,0.922600,0.805119,0.721547,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1302,sparc_1302,0.734647,0.785799,0.770486,0.681983,0.683143,0.733273,0.844325,0.875886,0.762492,0.967626,0.947835,0.893584,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run2_sparc_1304,sparc_1304,0.589118,0.640281,0.481842,0.584369,0.607582,0.479543,0.881851,0.889777,0.781923,0.953890,0.945531,0.806991,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1306,sparc_1306,0.779462,0.899133,0.729432,0.764882,0.822443,0.710387,0.888181,0.878859,0.767687,0.926121,0.904953,0.848203,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1307,sparc_1307,0.627192,0.746577,0.550726,0.619023,0.732491,0.545864,0.881397,0.856720,0.732586,0.937015,0.939449,0.851001,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1308,sparc_1308,0.860416,0.893202,0.839498,0.857828,0.877321,0.837619,0.875025,0.864142,0.682055,0.950666,0.912930,0.828936,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1317,sparc_1317,0.550203,0.674705,0.343863,0.535013,0.616044,0.343858,0.926260,0.926591,0.872565,0.909101,0.775692,0.669591,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1319,sparc_1319,0.544944,0.686416,0.350317,0.534180,0.616363,0.350225,0.926806,0.929327,0.873897,0.849448,0.771445,0.685148,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1352,sparc_1352,0.577797,0.564684,0.495994,0.577595,0.562976,0.494173,0.924696,0.922847,0.811938,0.870608,0.777170,0.607540,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1401,sparc_1401,0.802063,0.929029,0.612901,0.794893,0.892830,0.612600,0.794081,0.792931,0.790790,0.978952,0.981426,0.898530,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1403,sparc_1403,0.700544,0.776846,0.523087,0.657549,0.696335,0.497007,0.914938,0.925114,0.904698,0.942896,0.731415,0.771074,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1404,sparc_1404,0.577615,0.704206,0.547189,0.565087,0.607637,0.496244,0.887056,0.879145,0.786487,0.964269,0.937993,0.785857,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1406,sparc_1406,0.494315,0.539413,0.346308,0.483869,0.539245,0.339400,0.916719,0.920362,0.826513,0.956437,0.717052,0.616439,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1408,sparc_1408,0.950611,0.967990,0.894770,0.853995,0.867823,0.812913,0.729707,0.777657,0.705393,0.992893,0.962167,0.900942,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1412,sparc_1412,0.577142,0.637286,0.410391,0.566718,0.618856,0.404796,0.931623,0.932221,0.875487,0.930509,0.736823,0.499449,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1414,sparc_1414,0.575969,0.668218,0.409929,0.562996,0.634595,0.409856,0.919643,0.919140,0.825801,0.957404,0.756212,0.581318,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1415,sparc_1415,0.570525,0.689335,0.405739,0.548356,0.647357,0.405738,0.925793,0.924274,0.828214,0.936463,0.797591,0.521872,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1421,sparc_1421,0.531064,0.665966,0.469269,0.531062,0.625040,0.464371,0.914261,0.920721,0.808965,0.869903,0.791733,0.654663,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1501,sparc_1501,0.834444,0.950176,0.706032,0.828210,0.919138,0.686145,0.822841,0.818054,0.826193,0.973068,0.979399,0.860339,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1506,sparc_1506,0.543231,0.565073,0.434003,0.534550,0.564043,0.419782,0.902332,0.908212,0.799694,0.962685,0.819893,0.749446,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1509,sparc_1509,0.630905,0.661306,0.582417,0.629641,0.660437,0.580992,0.902555,0.914018,0.820115,0.933657,0.764549,0.603930,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1514,sparc_1514,0.569695,0.626511,0.409275,0.566521,0.623859,0.408344,0.920403,0.924832,0.839730,0.873018,0.777288,0.563011,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1516,sparc_1516,0.548820,0.646580,0.376846,0.520434,0.605369,0.376700,0.920851,0.924093,0.830929,0.907501,0.753345,0.451603,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1520,sparc_1520,0.518263,0.673351,0.435926,0.516295,0.620664,0.435820,0.922668,0.922916,0.823280,0.775921,0.824611,0.637125,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1521,sparc_1521,0.667565,0.752654,0.613432,0.657675,0.667461,0.608708,0.899652,0.909708,0.791123,0.856522,0.868736,0.709746,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run2_sparc_1523,sparc_1523,0.712213,0.780470,0.818156,0.679266,0.720527,0.750814,0.899998,0.907041,0.782459,0.862187,0.781329,0.537474,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run2_sparc_1525,sparc_1525,0.672646,0.710990,0.565877,0.655292,0.653207,0.565877,0.895827,0.872592,0.775462,0.973622,0.959143,0.899480,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1301,sparc_1301,0.622614,0.574657,0.601766,0.566294,0.554929,0.552927,0.950844,0.955335,0.922569,0.965110,0.952660,0.917893,spectrum_fno48_floor6_smooth1_qc_peak4
run30_sparc_1304,sparc_1304,0.905078,1.219751,0.470706,0.786304,0.863769,0.428712,0.892405,0.904312,0.811029,0.888345,0.906645,0.564138,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1314,sparc_1314,0.570392,0.592696,0.338110,0.559454,0.581442,0.331077,0.897910,0.896854,0.851662,0.904903,0.800121,0.539054,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1350,sparc_1350,0.579265,0.592146,0.336010,0.560951,0.579383,0.331221,0.903537,0.901772,0.863516,0.918923,0.780765,0.521990,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1352,sparc_1352,0.590522,0.611239,0.379007,0.568106,0.595494,0.378999,0.881214,0.884616,0.719579,0.940632,0.760892,0.582902,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1355,sparc_1355,0.500061,0.595090,0.309171,0.490733,0.574201,0.308694,0.875574,0.874758,0.693017,0.899015,0.905587,0.668586,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1359,sparc_1359,0.497294,0.600780,0.311294,0.490490,0.580508,0.308379,0.889555,0.894024,0.764526,0.947088,0.855622,0.666697,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1363,sparc_1363,0.521633,0.677235,0.338881,0.510504,0.630735,0.337576,0.861215,0.861660,0.667762,0.928989,0.881051,0.648701,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1407,sparc_1407,1.029493,1.421874,0.505037,0.799234,0.881381,0.478002,0.934183,0.925089,0.850495,0.863604,0.835936,0.552100,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1409,sparc_1409,0.953086,0.832558,0.457821,0.730157,0.719078,0.417995,0.888233,0.881045,0.757263,0.933228,0.898632,0.727043,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1411,sparc_1411,0.590592,0.674998,0.331524,0.563706,0.625935,0.330594,0.907751,0.904244,0.821843,0.960520,0.733500,0.688233,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1424,sparc_1424,1.263631,1.554375,0.699347,0.822030,0.891403,0.584684,0.934397,0.921593,0.859284,0.884770,0.899891,0.684133,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1426,sparc_1426,0.971072,0.958103,0.516081,0.766377,0.740883,0.440712,0.936029,0.935966,0.881415,0.860695,0.717658,0.605615,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1504,sparc_1504,0.907315,0.965797,0.469557,0.802939,0.841815,0.461834,0.891657,0.894920,0.852014,0.965395,0.928717,0.745838,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1505,sparc_1505,1.145963,1.276919,0.525413,0.820262,0.855594,0.458471,0.915681,0.908445,0.828864,0.933438,0.826434,0.736362,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1508,sparc_1508,0.866654,1.067748,0.466246,0.734166,0.791056,0.445655,0.918407,0.919336,0.842704,0.904525,0.884599,0.701602,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1522,sparc_1522,0.511482,0.972617,0.330969,0.510989,0.765566,0.322304,0.874064,0.872608,0.688196,0.865473,0.849994,0.587574,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run30_sparc_1528,sparc_1528,0.814369,1.159475,0.491683,0.726264,0.902711,0.435247,0.895750,0.869590,0.747987,0.868585,0.740870,0.692041,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1301,sparc_1301,1.153770,1.098169,1.248637,0.878344,0.869644,0.946141,0.871698,0.891357,0.833173,0.993207,0.990994,0.977456,spectrum_fno48_floor6_smooth1_qc_peak4
run31_sparc_1304,sparc_1304,0.594622,0.615023,0.468028,0.594234,0.613867,0.455067,0.909218,0.901008,0.841893,0.914516,0.879829,0.719796,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1309,sparc_1309,0.936272,0.949432,0.959994,0.908735,0.918704,0.911068,0.334617,0.221903,0.265203,0.975657,0.970436,0.844374,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run31_sparc_1361,sparc_1361,0.703909,0.724527,0.538274,0.661376,0.676471,0.523644,0.922623,0.926215,0.823661,0.820188,0.717736,0.645631,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1401,sparc_1401,1.081879,1.096710,0.838513,0.868984,0.854608,0.718637,0.887962,0.900469,0.913318,0.990799,0.986981,0.950478,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1403,sparc_1403,0.615256,0.625675,0.412979,0.589998,0.611914,0.409733,0.936806,0.940756,0.901052,0.889322,0.795345,0.653447,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1406,sparc_1406,0.648371,0.659431,0.715952,0.607918,0.648708,0.688910,0.919780,0.922665,0.825693,0.944248,0.928851,0.880229,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run31_sparc_1412,sparc_1412,0.631843,0.606454,0.462247,0.609769,0.598991,0.460696,0.924626,0.925864,0.843619,0.934242,0.835147,0.688468,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1413,sparc_1413,0.691158,0.614912,0.468273,0.613252,0.600024,0.458097,0.925420,0.927134,0.842982,0.922514,0.839533,0.683705,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1418,sparc_1418,0.631587,0.768414,0.511291,0.599528,0.699376,0.498592,0.929012,0.928306,0.832286,0.930532,0.833376,0.728512,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1421,sparc_1421,0.754885,0.732169,0.676676,0.747006,0.718456,0.645775,0.888659,0.895817,0.759769,0.924123,0.935021,0.776293,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1426,sparc_1426,0.726751,0.699714,0.681222,0.680404,0.678231,0.669185,0.903805,0.899133,0.821390,0.901478,0.891457,0.722330,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1440,sparc_1440,0.635131,0.609312,0.519326,0.625174,0.609185,0.518041,0.918462,0.928827,0.830110,0.927547,0.889586,0.660847,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1441,sparc_1441,0.653757,0.618108,0.538810,0.642232,0.617637,0.537853,0.913066,0.925661,0.827953,0.938168,0.896320,0.668686,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1500,sparc_1500,0.362615,0.451563,0.237382,0.358107,0.392972,0.234108,0.990081,0.991631,0.991280,0.979154,0.891796,0.967753,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1501,sparc_1501,0.843560,0.825639,0.640170,0.799067,0.782554,0.634967,0.862649,0.898741,0.886274,0.992393,0.986726,0.941342,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1502,sparc_1502,0.574025,0.745881,0.336700,0.573556,0.718957,0.336030,0.918747,0.920373,0.922677,0.907203,0.947829,0.778869,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1507,sparc_1507,0.515687,0.597263,0.390957,0.515678,0.590833,0.370451,0.909984,0.922321,0.830377,0.918901,0.903578,0.581285,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1513,sparc_1513,0.666014,0.659640,0.517916,0.666012,0.654350,0.517057,0.926755,0.928648,0.833187,0.940449,0.822810,0.584169,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1525,sparc_1525,0.598748,0.668082,0.551308,0.590182,0.643459,0.512832,0.917936,0.904421,0.841513,0.920652,0.906627,0.717905,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1528,sparc_1528,0.736432,0.734196,0.765105,0.702076,0.702960,0.760817,0.914219,0.915697,0.844037,0.954532,0.935865,0.854666,spectrum_fno48_floor6_smooth1_qc_peak4
run31_sparc_1530,sparc_1530,1.037485,0.631002,0.404586,0.987884,0.548876,0.385298,0.117388,0.960259,0.932692,0.996337,0.642087,0.929398,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run31_sparc_1593,sparc_1593,0.541462,0.591042,0.460281,0.541295,0.588108,0.425252,0.941987,0.944270,0.896680,0.924793,0.860030,0.882227,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run32_sparc_1300,sparc_1300,0.272062,0.681408,0.700215,0.242328,0.635288,0.685839,0.993886,0.992572,0.989205,0.750053,0.442031,0.960105,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run32_sparc_1302,sparc_1302,0.861734,0.885424,0.751715,0.795861,0.793470,0.691555,0.879897,0.860031,0.817355,0.973324,0.938781,0.820596,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run32_sparc_1305,sparc_1305,0.618226,0.659925,0.526859,0.614260,0.655538,0.523457,0.913411,0.903018,0.816281,0.921811,0.909134,0.619883,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run32_sparc_1315,sparc_1315,0.540435,0.608739,0.341180,0.536497,0.593094,0.340597,0.914457,0.917753,0.823346,0.908430,0.869656,0.584561,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run32_sparc_1353,sparc_1353,0.491798,0.647169,0.390414,0.491527,0.633524,0.384009,0.920836,0.925870,0.825694,0.926867,0.918841,0.534005,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run32_sparc_1355,sparc_1355,0.542031,0.582283,0.436495,0.537567,0.558929,0.436180,0.891677,0.897056,0.768698,0.837720,0.870226,0.661988,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run32_sparc_1358,sparc_1358,0.543690,0.530845,0.390345,0.526535,0.521177,0.386382,0.915395,0.921430,0.817009,0.868918,0.799498,0.626478,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run32_sparc_1402,sparc_1402,0.538701,0.655506,0.383430,0.538479,0.649274,0.381197,0.933433,0.936704,0.909762,0.910365,0.869284,0.803413,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
