key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc,relL2_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc,patR2_spectrum_fno48_floor6_smooth1_qc_mhi100,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc,crf_spectrum_fno48_floor6_smooth1_qc_mhi100,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,winner
run66_sparc_1416,sparc_1416,0.567690,0.487883,0.714751,0.530972,0.545036,0.482192,0.617048,0.501538,0.919751,0.919581,0.939258,0.917224,0.684734,0.762188,0.683641,0.938539,spectrum_fno48_floor6_smooth1_qc
run66_sparc_1427,sparc_1427,0.658641,0.729860,0.754916,0.656034,0.655282,0.724883,0.752447,0.651527,0.843145,0.860443,0.892307,0.873530,0.767580,0.685751,0.553940,0.915827,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run66_sparc_1429,sparc_1429,0.599580,0.670274,0.750273,0.600175,0.599552,0.666268,0.741254,0.597264,0.901303,0.899230,0.936457,0.909927,0.890174,0.901601,0.916390,0.953706,spectrum_fno48_floor6_smooth1_qc_peak4
run66_sparc_1430,sparc_1430,0.783380,0.706086,0.893269,0.858079,0.679162,0.705052,0.798605,0.739859,0.813817,0.886821,0.545442,0.542680,0.903797,0.807071,0.881859,0.955922,spectrum_fno48_floor6_smooth1_qc
run66_sparc_1509,sparc_1509,0.611974,0.592931,0.818492,0.531312,0.583124,0.580678,0.737696,0.525739,0.927418,0.926549,0.911587,0.932805,0.824996,0.600796,0.935897,0.924919,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run66_sparc_1514,sparc_1514,0.540249,0.509921,0.674502,0.516040,0.530315,0.506982,0.640370,0.504191,0.921712,0.918963,0.941029,0.917180,0.725175,0.534591,0.664645,0.921871,spectrum_fno48_floor6_smooth1_qc
run66_sparc_1516,sparc_1516,0.553465,0.489281,0.710553,0.524182,0.536524,0.483357,0.636307,0.499687,0.906070,0.909381,0.933043,0.903422,0.728145,0.610512,0.698911,0.910136,spectrum_fno48_floor6_smooth1_qc
run66_sparc_1529,sparc_1529,1.087650,1.274823,1.216309,1.033344,0.871968,0.898062,0.903276,0.864171,0.741289,0.703458,0.777872,0.793585,0.953076,0.935785,0.887967,0.962982,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1302,sparc_1302,1.201189,1.323112,1.134610,0.536852,0.721275,0.828458,0.777571,0.514959,0.875671,0.862771,0.891036,0.878720,0.901980,0.895749,0.849583,0.917642,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1304,sparc_1304,1.175164,1.130893,1.304589,0.906452,0.853530,0.846763,0.905386,0.748144,0.613968,0.665988,0.809463,0.695280,0.947055,0.920065,0.895752,0.979756,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1318,sparc_1318,0.589285,0.714695,0.793636,0.425534,0.537565,0.626253,0.702575,0.421234,0.917717,0.920557,0.948870,0.918748,0.822635,0.658985,0.825667,0.840499,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1350,sparc_1350,0.595403,0.593093,0.688087,0.456949,0.541209,0.557994,0.616517,0.456873,0.916273,0.921287,0.949100,0.916355,0.866977,0.380177,0.425743,0.848479,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1362,sparc_1362,0.539155,0.525069,0.624172,0.420643,0.524375,0.520735,0.610028,0.420081,0.899541,0.893810,0.918664,0.900004,0.892848,0.485403,0.775745,0.913581,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1401,sparc_1401,0.740545,0.735515,0.779417,0.693067,0.668984,0.735492,0.740725,0.641687,0.767548,0.841197,0.871113,0.601839,0.900860,0.817169,0.875297,0.947793,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1403,sparc_1403,0.940710,0.793322,1.069855,0.393884,0.713346,0.714690,0.815183,0.391317,0.938160,0.935642,0.955314,0.916956,0.647118,0.672781,0.514923,0.884689,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1404,sparc_1404,0.929277,1.145294,1.045173,0.615597,0.668968,0.729331,0.813241,0.536365,0.899996,0.900279,0.884146,0.883353,0.966742,0.927340,0.949118,0.981548,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1410,sparc_1410,0.676792,0.674950,0.819437,0.495472,0.588994,0.611227,0.698784,0.488093,0.913707,0.913164,0.939444,0.913766,0.826576,0.568468,0.670440,0.885097,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1412,sparc_1412,0.577741,0.589774,0.745033,0.473438,0.546075,0.574355,0.673774,0.472772,0.917473,0.913874,0.932591,0.915831,0.722601,0.302956,0.486523,0.879412,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1417,sparc_1417,0.560234,0.580269,0.668156,0.462726,0.539253,0.565091,0.642987,0.462722,0.899130,0.897850,0.921918,0.897270,0.789773,0.662049,0.539163,0.906799,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1419,sparc_1419,0.704275,0.724012,0.736400,0.534940,0.660328,0.671632,0.703561,0.529504,0.879483,0.866407,0.899680,0.863234,0.853344,0.827917,0.690561,0.884398,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1427,sparc_1427,1.764101,1.950085,1.510739,1.663185,0.963571,0.969401,0.970865,0.924578,0.697054,0.673780,0.622692,0.781464,0.916364,0.835945,0.968449,0.938435,spectrum_fno48_floor6_smooth1_qc_mhi100
run67_sparc_1500,sparc_1500,0.939712,0.967163,0.954036,1.093965,0.924827,0.944194,0.852833,0.880571,0.987492,0.987588,0.981473,0.980935,0.908295,0.902390,0.891852,0.955634,spectrum_fno48_floor6_smooth1_qc_peak4
run67_sparc_1508,sparc_1508,1.520672,1.328954,1.430908,1.279055,0.872686,0.924063,0.941416,0.845468,0.928677,0.921916,0.947978,0.921712,0.773459,0.751066,0.839036,0.896025,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1509,sparc_1509,0.651246,0.751633,0.988339,0.517281,0.618298,0.706636,0.815573,0.516797,0.915119,0.910748,0.930863,0.916790,0.907837,0.844097,0.965919,0.917617,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1510,sparc_1510,0.624425,0.631418,0.710954,0.510966,0.577394,0.616238,0.680562,0.506116,0.920740,0.921808,0.947750,0.917971,0.783283,0.418847,0.621367,0.845369,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1514,sparc_1514,0.548891,0.554956,0.677672,0.475554,0.531955,0.545158,0.629052,0.475554,0.925665,0.924921,0.940769,0.924784,0.815703,0.267147,0.782617,0.931045,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1515,sparc_1515,0.542486,0.538977,0.647993,0.464948,0.530323,0.529293,0.614397,0.464345,0.924218,0.922814,0.944882,0.924055,0.790693,0.335514,0.616709,0.926994,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1517,sparc_1517,0.578907,0.587881,0.690094,0.463922,0.570133,0.559613,0.642160,0.460461,0.917852,0.919312,0.946213,0.916283,0.789204,0.679444,0.563502,0.930438,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1519,sparc_1519,0.723775,0.657434,0.774154,0.538173,0.675319,0.644075,0.716143,0.532302,0.885582,0.871924,0.908710,0.874469,0.885021,0.884925,0.905532,0.893141,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1522,sparc_1522,0.634669,0.736749,0.847587,0.553030,0.601715,0.689346,0.766659,0.543792,0.913630,0.906039,0.936004,0.912929,0.806084,0.850387,0.908156,0.836786,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1524,sparc_1524,0.829541,0.892639,1.096546,0.748640,0.755229,0.776175,0.858679,0.667621,0.899508,0.884637,0.900412,0.898047,0.888451,0.945940,0.955473,0.898434,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1526,sparc_1526,0.895546,0.860211,0.918967,0.734428,0.813249,0.842697,0.864807,0.702867,0.868934,0.833519,0.865205,0.878228,0.837534,0.747606,0.682105,0.938723,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run67_sparc_1530,sparc_1530,0.713047,0.746889,0.887811,0.858640,0.687786,0.698474,0.847862,0.749962,0.898066,0.917412,0.770484,0.912504,0.969743,0.899094,0.968548,0.971865,spectrum_fno48_floor6_smooth1_qc_peak4
run68_sparc_1305,sparc_1305,0.842461,0.854772,1.049726,0.713832,0.811259,0.829890,0.864806,0.686985,0.931214,0.928121,0.928681,0.926579,0.921613,0.887920,0.881141,0.958025,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run68_sparc_1313,sparc_1313,0.967160,0.850065,0.897426,0.429363,0.965751,0.803330,0.871963,0.412167,0.907262,0.926168,0.947676,0.916772,0.252412,0.320102,0.301201,0.718474,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run68_sparc_1314,sparc_1314,0.972819,0.854790,0.873461,0.468509,0.970282,0.806441,0.849762,0.434161,0.904473,0.930534,0.946870,0.914358,0.252456,0.330672,0.304933,0.628115,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run68_sparc_1359,sparc_1359,1.110163,1.219411,1.094797,0.776447,0.997977,0.999257,0.997165,0.735968,0.740112,0.626590,0.814393,0.744503,0.281398,0.484035,0.437227,0.740567,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run68_sparc_1364,sparc_1364,1.122584,1.468413,1.397501,1.404532,0.967215,0.984198,0.959773,0.959311,0.767849,0.696532,0.741460,0.724450,0.620459,0.850240,0.865122,0.812982,spectrum_fno48_floor6_smooth1_qc_peak4
run68_sparc_1401,sparc_1401,0.913492,1.028280,0.952753,0.658946,0.767418,0.823157,0.857603,0.638665,0.923785,0.903132,0.933214,0.930228,0.870027,0.871395,0.863200,0.929620,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run68_sparc_1414,sparc_1414,0.948352,0.836771,0.884835,0.588015,0.945254,0.753283,0.838026,0.491669,0.934574,0.931468,0.951903,0.914285,0.252685,0.246301,0.308310,0.653182,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run68_sparc_1418,sparc_1418,0.940338,0.760643,0.768740,0.739519,0.937704,0.692675,0.637049,0.652110,0.926259,0.914186,0.942505,0.899158,0.252341,0.262974,0.467848,0.418550,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run68_sparc_1420,sparc_1420,0.764286,0.721375,0.743238,0.439589,0.699298,0.682030,0.689670,0.430177,0.891572,0.890619,0.938954,0.916799,0.214955,0.555997,0.593212,0.715170,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run68_sparc_1426,sparc_1426,1.032398,1.130745,1.641195,1.047036,0.824951,0.790267,0.887578,0.718449,0.917516,0.919837,0.936925,0.922681,0.926182,0.872223,0.709494,0.983150,spectrum_fno48_floor6_smooth1_qc_peak4
run68_sparc_1430,sparc_1430,1.397130,1.231939,1.204168,1.256417,0.819714,0.836169,0.911244,0.804438,0.837569,0.821948,0.828028,0.768367,0.849530,0.741336,0.836462,0.917849,spectrum_fno48_floor6_smooth1_qc_mhi100
run68_sparc_1506,sparc_1506,0.942197,1.147441,1.532917,1.187560,0.900876,0.909385,0.923455,0.818293,0.873064,0.877274,0.923763,0.908413,0.940555,0.960691,0.860186,0.958465,spectrum_fno48_floor6_smooth1_qc_peak4
run68_sparc_1508,sparc_1508,0.931534,0.714779,0.954615,0.553264,0.732900,0.707432,0.833921,0.515284,0.905902,0.922519,0.934740,0.886659,0.558793,0.467116,0.639688,0.806294,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run68_sparc_1517,sparc_1517,0.938526,0.788272,0.842354,0.540410,0.935390,0.727315,0.718204,0.511722,0.929482,0.905492,0.933386,0.893340,0.253417,0.275860,0.399755,0.561758,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1309,sparc_1309,1.059212,0.921800,0.915265,0.753899,0.777718,0.764458,0.762497,0.637381,0.706648,0.693222,0.823589,0.722525,0.964487,0.839368,0.928940,0.977910,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1310,sparc_1310,0.730130,0.770225,0.796369,0.545538,0.653329,0.669782,0.700034,0.539253,0.885904,0.884659,0.906220,0.884223,0.816224,0.429576,0.828405,0.959467,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1311,sparc_1311,0.705609,0.695311,0.813184,0.543080,0.629058,0.630627,0.708758,0.533522,0.893835,0.893111,0.909686,0.891624,0.739425,0.331362,0.828186,0.951159,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1315,sparc_1315,0.656446,0.598593,0.809111,0.556936,0.597970,0.586326,0.719598,0.541496,0.900430,0.900722,0.932957,0.905202,0.727216,0.322786,0.796782,0.882911,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1358,sparc_1358,0.659597,0.602728,0.769641,0.542178,0.620499,0.582822,0.708251,0.524590,0.897233,0.897852,0.921631,0.897248,0.915550,0.347866,0.861460,0.901697,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1359,sparc_1359,0.734240,0.670625,0.871912,0.542794,0.648960,0.624742,0.714571,0.530997,0.897012,0.890105,0.928480,0.894323,0.851685,0.354092,0.769245,0.909372,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1363,sparc_1363,0.674749,0.627856,0.807455,0.518827,0.641534,0.596563,0.746582,0.513602,0.883141,0.879168,0.904100,0.882133,0.875430,0.428357,0.741661,0.936160,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1401,sparc_1401,0.664787,0.565644,0.708487,0.581164,0.546090,0.564220,0.662836,0.559324,0.957228,0.948023,0.959410,0.950699,0.978114,0.980275,0.953930,0.980105,spectrum_fno48_floor6_smooth1_qc
run69_sparc_1404,sparc_1404,1.332017,1.337856,1.527254,0.972220,0.866705,0.833301,0.954830,0.770379,0.935289,0.941960,0.953454,0.940136,0.897138,0.820283,0.879096,0.911985,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1411,sparc_1411,0.697229,0.797997,0.776631,0.534366,0.620916,0.680275,0.691410,0.525543,0.907753,0.906762,0.931016,0.901076,0.756045,0.663862,0.743037,0.942106,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1416,sparc_1416,0.725121,0.642064,0.811008,0.544678,0.635635,0.600094,0.714625,0.534244,0.911060,0.904109,0.929877,0.914210,0.808194,0.357612,0.768333,0.933118,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1420,sparc_1420,0.913788,0.830035,1.068742,0.540375,0.807141,0.778428,0.836853,0.540325,0.891636,0.888132,0.914751,0.882414,0.869892,0.680969,0.918480,0.852677,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1422,sparc_1422,0.765591,1.021664,0.881958,0.499056,0.716936,0.847247,0.814947,0.473946,0.890821,0.883846,0.923433,0.787556,0.929393,0.918019,0.878658,0.916963,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1425,sparc_1425,1.087914,1.247064,1.653425,1.267401,0.818648,0.853054,0.954217,0.846178,0.917136,0.908791,0.953240,0.928670,0.772345,0.782568,0.751020,0.878714,spectrum_fno48_floor6_smooth1_qc_peak4
run69_sparc_1441,sparc_1441,1.260159,1.393418,1.744568,1.140477,0.862009,0.874988,0.957678,0.822175,0.947351,0.950943,0.963049,0.944398,0.796049,0.766461,0.741984,0.836624,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1507,sparc_1507,1.107141,1.197823,1.254294,1.132630,0.880318,0.900374,0.948232,0.838437,0.838411,0.845163,0.832518,0.856905,0.974206,0.980054,0.952418,0.976636,spectrum_fno48_floor6_smooth1_qc_peak4
run69_sparc_1511,sparc_1511,0.687930,0.816346,0.744131,0.517502,0.623517,0.701444,0.699000,0.511242,0.917523,0.911861,0.944083,0.914825,0.840224,0.834147,0.741962,0.886410,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1516,sparc_1516,0.722330,0.654655,0.873999,0.536839,0.636095,0.632003,0.725806,0.526858,0.903084,0.901108,0.923600,0.899289,0.855544,0.459844,0.704887,0.921017,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1525,sparc_1525,1.164966,1.440152,1.460380,1.163784,0.813380,0.857933,0.954596,0.823014,0.913109,0.908629,0.932159,0.926829,0.731629,0.764021,0.849231,0.826346,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run69_sparc_1530,sparc_1530,0.967984,0.781465,1.002316,0.963507,0.756295,0.734306,0.797970,0.772489,0.928420,0.925022,0.927479,0.908037,0.945787,0.910862,0.890301,0.973406,spectrum_fno48_floor6_smooth1_qc
run6_sparc_1307,sparc_1307,0.798892,0.747187,0.781311,0.690293,0.753733,0.708948,0.773899,0.665228,0.846151,0.857773,0.898201,0.871660,0.915403,0.676222,0.915955,0.863056,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1313,sparc_1313,0.659939,0.653467,0.688677,0.527215,0.630529,0.610302,0.635223,0.524895,0.928615,0.930374,0.958868,0.922937,0.858565,0.683605,0.762386,0.903884,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1317,sparc_1317,0.637176,0.676883,0.704295,0.602527,0.552383,0.608335,0.624227,0.562790,0.932520,0.932462,0.956549,0.933144,0.746577,0.706293,0.828377,0.919369,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1351,sparc_1351,0.682613,0.665257,0.690932,0.576799,0.660732,0.636197,0.660153,0.574232,0.920897,0.913461,0.939193,0.917922,0.874632,0.746068,0.815319,0.930004,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1354,sparc_1354,0.771681,0.710104,0.717857,0.713216,0.754825,0.684352,0.709886,0.692749,0.877956,0.873997,0.905870,0.884220,0.916039,0.893491,0.942506,0.910257,spectrum_fno48_floor6_smooth1_qc
run6_sparc_1358,sparc_1358,0.708464,0.670554,0.741754,0.602732,0.670170,0.640180,0.642236,0.584286,0.914815,0.914363,0.926928,0.911491,0.880875,0.819560,0.748929,0.881865,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1360,sparc_1360,0.730363,0.756050,0.708493,0.580815,0.649153,0.665568,0.642000,0.561381,0.915175,0.908666,0.943921,0.909870,0.784289,0.801844,0.688775,0.915604,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1364,sparc_1364,0.797786,0.768746,0.795478,0.751439,0.770021,0.720002,0.769999,0.699939,0.893991,0.902531,0.938518,0.893275,0.896916,0.802997,0.948212,0.920053,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1401,sparc_1401,0.851461,0.775527,0.707380,0.809989,0.819961,0.768834,0.685768,0.778123,0.935795,0.939550,0.949292,0.919107,0.985171,0.986420,0.949735,0.987453,spectrum_fno48_floor6_smooth1_qc_mhi100
run6_sparc_1402,sparc_1402,0.679413,0.711019,0.726161,0.610624,0.671640,0.698701,0.724524,0.608377,0.953599,0.949941,0.968959,0.945862,0.932893,0.900111,0.779101,0.936212,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1419,sparc_1419,0.741749,0.687748,0.734689,0.575658,0.697684,0.599981,0.660663,0.553062,0.872828,0.884158,0.900537,0.874596,0.958797,0.944793,0.970010,0.941659,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1423,sparc_1423,0.705236,0.734193,0.859240,0.728441,0.670149,0.710474,0.755089,0.674371,0.905352,0.893758,0.920618,0.882921,0.897912,0.806975,0.922249,0.941807,spectrum_fno48_floor6_smooth1_qc_peak4
run6_sparc_1428,sparc_1428,0.718328,0.721783,0.733971,0.709351,0.713847,0.714409,0.733958,0.705077,0.879389,0.876540,0.951287,0.910556,0.966726,0.876644,0.964363,0.972123,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1430,sparc_1430,0.935922,1.027162,1.449346,0.994518,0.891588,0.889711,0.999243,0.906475,0.828963,0.877857,-0.702884,0.757521,0.986039,0.983697,0.967241,0.987488,spectrum_fno48_floor6_smooth1_qc_peak4
run6_sparc_1503,sparc_1503,0.674449,0.680160,0.762920,0.602375,0.652682,0.675799,0.742184,0.594921,0.938344,0.927004,0.951021,0.930729,0.907311,0.742577,0.919447,0.937578,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1509,sparc_1509,0.798286,0.900204,0.795589,0.691556,0.768741,0.879945,0.794102,0.687360,0.905453,0.886274,0.924971,0.893385,0.836435,0.731423,0.856948,0.910870,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1527,sparc_1527,0.655064,0.708369,0.794381,0.647561,0.650649,0.700223,0.758485,0.640851,0.925838,0.908920,0.912685,0.918044,0.920183,0.904437,0.937067,0.912310,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run6_sparc_1528,sparc_1528,0.941255,0.979901,0.804474,0.916802,0.758581,0.759707,0.800084,0.745081,0.866656,0.908522,0.909697,0.892956,0.941631,0.915269,0.898175,0.957699,spectrum_fno48_floor6_smooth1_qc_mhi100
run70_sparc_1301,sparc_1301,0.693591,0.746244,0.800775,0.578139,0.666555,0.709603,0.738846,0.553449,0.727559,0.711379,0.843955,0.726049,0.929364,0.921193,0.835540,0.896057,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run70_sparc_1307,sparc_1307,0.908905,1.027875,1.104903,0.848096,0.756206,0.801827,0.813879,0.723777,0.909338,0.903713,0.923878,0.910460,0.937788,0.832821,0.990986,0.964518,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run70_sparc_1309,sparc_1309,0.798287,0.935044,0.928613,0.546639,0.776596,0.826465,0.847079,0.546571,0.816290,0.787165,0.773314,0.865045,0.928991,0.957956,0.981912,0.963212,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run70_sparc_1354,sparc_1354,0.661561,0.718352,0.846480,0.500623,0.652445,0.635169,0.717931,0.499875,0.869373,0.858666,0.901095,0.871266,0.863817,0.732443,0.822875,0.889434,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run70_sparc_1359,sparc_1359,0.545066,0.523599,0.645113,0.439527,0.529669,0.523595,0.634237,0.435257,0.910562,0.909114,0.936283,0.907189,0.767297,0.289414,0.761459,0.911125,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run70_sparc_1365,sparc_1365,0.566855,0.523438,0.687535,0.460773,0.550700,0.519579,0.642293,0.458853,0.897862,0.896370,0.929006,0.899863,0.740273,0.365261,0.808160,0.865438,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run70_sparc_1400,sparc_1400,1.094707,1.310438,0.991684,1.436227,0.999819,0.945202,0.908367,0.999181,0.989771,0.989906,0.990816,0.980840,0.713629,0.697350,0.764539,0.943679,spectrum_fno48_floor6_smooth1_qc_mhi100
run70_sparc_1405,sparc_1405,1.409668,1.542612,1.814852,1.562688,0.958000,0.920529,0.964539,0.938782,0.880890,0.863498,0.908735,0.882745,0.856424,0.776501,0.965044,0.956291,spectrum_fno48_floor6_smooth1_qc_peak4
run70_sparc_1409,sparc_1409,0.847671,0.933595,0.907502,0.518270,0.799917,0.796493,0.812458,0.518202,0.822939,0.806990,0.869083,0.855672,0.912853,0.953815,0.979910,0.945488,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run70_sparc_1413,sparc_1413,0.675990,0.717418,0.745839,0.519315,0.620721,0.648618,0.703226,0.514356,0.931646,0.926043,0.957639,0.934150,0.716743,0.677113,0.507788,0.882063,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run70_sparc_1420,sparc_1420,0.622647,0.664648,0.710898,0.487104,0.598854,0.633042,0.677165,0.479943,0.918949,0.912454,0.941231,0.914611,0.803755,0.706357,0.631602,0.930600,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run70_sparc_1441,sparc_1441,1.417551,1.026779,1.388948,1.154303,0.942180,0.753338,0.935956,0.845412,0.902238,0.928018,0.958753,0.889438,0.456034,0.557992,0.802753,0.839436,spectrum_fno48_floor6_smooth1_qc
run70_sparc_1506,sparc_1506,1.345719,1.622548,1.623588,1.082952,0.915177,0.914869,0.944286,0.830897,0.921347,0.883355,0.939034,0.897553,0.746431,0.934892,0.789563,0.927108,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run70_sparc_1509,sparc_1509,0.797515,0.845025,0.832698,0.580963,0.786287,0.790136,0.805207,0.578721,0.849985,0.852459,0.888976,0.881898,0.909541,0.933087,0.968977,0.937536,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
